U10008, iter_0: N14652, N54408, N37688, N64634, N42723, N20545, N35411, N64228, N14270, N59186, N19013, N6873, N50924, N55544, N24146, N65028, N10857, N46821, N28698, N16051
U31308, iter_0: N4610, N61241, N29363, N2994, N21941, N7173, N11569, N38901, N6371, N5886, N64095, N46037, N59526, N32196, N40221, N60550, N28643, N30288, N6873, N35725
U34776, iter_0: N47902, N34457, N36037, N51690, N62170, N46037, N30834, N45017, N58354, N41285, N5693, N15194, N20394, N44166, N19685, N52098, N16725, N25015, N40221, N43361
U43524, iter_0: N49712, N45017, N41221, N36037, N21290, N5886, N18295, N30288, N36612, N58354, N63746, N26781, N57888, N7568, N38333, N26537, N42877, N3841, N28072, N47370
U11361, iter_0: N26537, N62170, N16725, N3996, N57001, N18151, N45017, N20394, N52009, N43646, N41285, N37458, N21710, N40221, N41498, N18794, N52098, N32073, N50565, N33326
U58127, iter_0: N28800, N26537, N48407, N36037, N27079, N41658, N62170, N29363, N41497, N59022, N57001, N63255, N16725, N3996, N33505, N33297, N45017, N48302, N1952, N29952
U51539, iter_0: N46037, N16461, N61970, N51187, N34031, N1344, N58264, N41400, N2994, N26488, N61623, N308, N4661, N5886, N38797, N35252, N279, N51099, N11551, N17510
U92644, iter_0: N19685, N37553, N46037, N37007, N36037, N41285, N16461, N42196, N2704, N2159, N62170, N39463, N30834, N55531, N53013, N52588, N38333, N40899, N56434, N59908
U71279, iter_0: N47902, N34457, N36037, N46037, N7568, N37007, N1477, N41006, N5693, N15194, N40956, N43460, N38333, N21290, N30834, N49834, N46084, N11652, N21156, N29930
U660, iter_0: N46037, N61241, N4610, N16725, N3996, N18151, N41658, N62170, N45017, N51187, N21941, N20394, N38901, N57521, N44249, N29322, N17234, N5886, N13498, N20177
U45068, iter_0: N26537, N21290, N45017, N19477, N38333, N15194, N5693, N39463, N7568, N23184, N47087, N62170, N47902, N3007, N52588, N3841, N42877, N30834, N58354, N5886
U33865, iter_0: N39184, N64095, N29322, N36037, N45017, N57521, N1952, N40752, N59367, N60472, N706, N32196, N33212, N27079, N38142, N21941, N35436, N38869, N52577, N308
U56984, iter_0: N45017, N41221, N21290, N26537, N5693, N16725, N39463, N37007, N62170, N40752, N7568, N38333, N30288, N47370, N2159, N1477, N36037, N46501, N3007, N47902
U1550, iter_0: N64095, N29363, N45017, N4610, N57521, N5886, N26537, N36037, N30288, N18151, N59526, N61241, N62170, N32196, N46037, N51187, N17234, N28983, N4661, N40752
U55464, iter_0: N49712, N45017, N15194, N36037, N26781, N47370, N37007, N29930, N5693, N5886, N30288, N31423, N557, N39298, N40752, N3007, N2994, N18295, N46441, N26537
U93085, iter_0: N4610, N26537, N29363, N27079, N45017, N5886, N36037, N46037, N62170, N30929, N32196, N57521, N8907, N59526, N48084, N51187, N38901, N64095, N52588, N24617
U53968, iter_0: N51690, N36037, N46037, N62170, N1477, N21290, N30834, N37007, N45017, N7568, N41285, N41006, N38333, N20394, N39463, N45754, N21156, N37458, N16725, N21142
U36596, iter_0: N4610, N41658, N51690, N36037, N62170, N29952, N46037, N33297, N45017, N11569, N28800, N41285, N52502, N59685, N28643, N44166, N60939, N20394, N1952, N52098
U44752, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U70443, iter_0: N47902, N34457, N51690, N62170, N36037, N30834, N46037, N7568, N45017, N37007, N41006, N41285, N5693, N15194, N40956, N11652, N43460, N46084, N20394, N38333
U82241, iter_0: N30689, N33297, N4610, N41658, N27079, N29363, N47380, N21941, N29952, N23602, N20816, N59685, N18978, N27318, N7173, N11569, N56211, N60939, N11675, N28643
U55663, iter_0: N49712, N45017, N15194, N26781, N47370, N29930, N47087, N5886, N41221, N21290, N37007, N57888, N31423, N63746, N30288, N19477, N39298, N557, N23184, N3007
U68515, iter_0: N4610, N29363, N41658, N36037, N51690, N62170, N21941, N27079, N46037, N20816, N45017, N41285, N59685, N23602, N44166, N20394, N38901, N41497, N52098, N16725
U88920, iter_0: N45017, N26537, N40752, N39463, N30288, N16725, N7568, N62170, N47370, N36037, N39298, N47902, N47087, N2649, N5886, N45754, N4680, N42877, N28725, N40221
U65594, iter_0: N21290, N47087, N15194, N3841, N30834, N5886, N52588, N42877, N60105, N4680, N18312, N2994, N17952, N1344, N557, N43460, N23409, N58264, N46037, N46441
U37182, iter_0: N46037, N45754, N5886, N16461, N40468, N38797, N51187, N308, N47433, N44249, N41400, N2994, N26488, N35252, N1344, N25163, N11551, N34031, N6056, N61623
U51372, iter_0: N41658, N4610, N29363, N33297, N27079, N46037, N62170, N21941, N29952, N20816, N36037, N23602, N11569, N18978, N16725, N28643, N1952, N38901, N29322, N52098
U52822, iter_0: N27079, N47380, N61241, N41658, N2159, N62170, N7173, N36037, N29363, N2704, N16725, N11681, N32196, N17778, N48077, N33297, N52588, N4107, N48302, N19321
U22454, iter_0: N37007, N1477, N46037, N41006, N5693, N7568, N15194, N39463, N45017, N21290, N19685, N38333, N49834, N19477, N62170, N34457, N30834, N16725, N21142, N43460
U90478, iter_0: N45017, N1477, N37458, N36037, N4107, N2159, N8711, N62170, N46501, N53013, N52588, N18295, N55229, N39298, N64933, N56434, N16461, N30288, N42196, N29217
U5949, iter_0: N26537, N21290, N5693, N15194, N38333, N19477, N36037, N41006, N39463, N30834, N7568, N1477, N46037, N47902, N3007, N37007, N47087, N58354, N3841, N31782
U13712, iter_0: N46037, N5886, N61970, N16461, N38797, N4661, N40468, N35252, N6056, N51187, N308, N47433, N44249, N41400, N3416, N2994, N25163, N279, N21590, N1344
U1342, iter_0: N4610, N29363, N41658, N62170, N21941, N27079, N29952, N46037, N33297, N11569, N29322, N59685, N8907, N28643, N23602, N18978, N57521, N20394, N1952, N38901
U18811, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N37007, N41006, N41285, N15194, N40956, N43460, N44166, N46084, N20394, N19685, N52098
U93685, iter_0: N34457, N51690, N36037, N62170, N46037, N30834, N7568, N45017, N41285, N44166, N20394, N21290, N52098, N49834, N16725, N21142, N57972, N40221, N18794, N43361
U54284, iter_0: N36037, N57001, N62170, N51187, N37007, N44166, N5886, N13498, N61040, N43646, N57403, N36249, N41285, N22690, N44249, N18794, N57034, N21290, N53168, N28072
U80312, iter_0: N4610, N29363, N62170, N41658, N51690, N27079, N45017, N36037, N46037, N41285, N57521, N279, N33297, N48084, N23602, N28643, N39184, N32196, N29952, N53910
U37110, iter_0: N45017, N29363, N57521, N26537, N64095, N59685, N7173, N39184, N21941, N27079, N62170, N47652, N30288, N38901, N59042, N40752, N52588, N17778, N53001, N20325
U87965, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N20816, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939
U80853, iter_0: N19477, N21290, N26537, N37007, N23184, N42877, N5693, N2994, N46441, N53443, N46037, N47087, N56456, N45017, N5886, N3007, N40221, N39298, N28725, N52588
U78892, iter_0: N45017, N49712, N21290, N41221, N30288, N15194, N5693, N26781, N57888, N5886, N38333, N63746, N40752, N47370, N2649, N7568, N3841, N36037, N42877, N28072
U61325, iter_0: N46037, N45754, N5886, N16461, N40468, N51099, N52835, N1344, N25163, N2994, N308, N41400, N47433, N44249, N51187, N34031, N38797, N6056, N61970, N61623
U6600, iter_0: N11569, N26537, N1952, N38901, N40221, N52502, N8907, N30288, N54571, N53381, N706, N4661, N18571, N20478, N5886, N19025, N1344, N3416, N17510, N59367
U16042, iter_0: N16461, N46037, N61970, N34031, N308, N51187, N5886, N1344, N25163, N26488, N41400, N38797, N47433, N58264, N11551, N4661, N2994, N44249, N39399, N51099
U6103, iter_0: N19477, N29450, N41221, N37007, N18485, N45017, N30834, N38333, N17936, N26537, N1344, N33634, N30401, N46084, N26781, N52588, N8162, N12477, N18332, N31454
U43855, iter_0: N47902, N36037, N34457, N15194, N26537, N20394, N30834, N21290, N19477, N38333, N47087, N40221, N42877, N45754, N43460, N46441, N21142, N3007, N3541, N53593
U9670, iter_0: N64095, N39184, N47216, N57521, N29322, N21941, N29363, N7173, N53001, N59685, N32196, N38901, N706, N31789, N61241, N44765, N8907, N47652, N33469, N4661
U9370, iter_0: N29363, N4610, N21941, N27079, N36037, N41658, N62170, N46037, N29952, N11569, N52502, N45017, N29322, N8907, N38901, N18978, N1952, N57521, N23602, N28643
U82269, iter_0: N19477, N39463, N29930, N41221, N29450, N37007, N47902, N5693, N21290, N49712, N18485, N30834, N47370, N557, N15194, N31782, N38333, N21156, N40752, N20394
U23358, iter_0: N26537, N41221, N39463, N21290, N19477, N45017, N1477, N5693, N29930, N47902, N37007, N2159, N49712, N4661, N15194, N38333, N61970, N18485, N56434, N62170
U15975, iter_0: N26537, N41221, N36037, N46037, N62170, N30345, N57001, N46703, N16725, N3996, N45017, N18151, N44166, N15194, N43301, N40985, N58354, N11652, N55723, N5886
U41802, iter_0: N21290, N45017, N38333, N37007, N15194, N39463, N5886, N3007, N29930, N3841, N49001, N29364, N55555, N62170, N28983, N47087, N23547, N49712, N51690, N20331
U2240, iter_0: N45017, N16725, N2159, N37553, N5940, N62170, N4107, N5693, N51690, N16461, N53013, N7568, N2704, N20394, N18291, N42196, N11931, N55229, N36037, N41498
U35305, iter_0: N19477, N45017, N5693, N26537, N38333, N47370, N52588, N62170, N3007, N17936, N30288, N1344, N40752, N28725, N61970, N26781, N53728, N46501, N2159, N36037
U64440, iter_0: N26537, N45017, N27079, N7173, N36037, N62170, N38901, N32196, N30929, N46037, N60939, N52588, N54571, N44765, N5886, N15279, N20394, N53001, N28983, N19025
U36307, iter_0: N26537, N45017, N47087, N30288, N26781, N31423, N5886, N3841, N23184, N36037, N62170, N57451, N53443, N28983, N37007, N4661, N63746, N43460, N18295, N56434
U69207, iter_0: N2994, N6532, N27318, N27079, N47380, N20816, N30689, N4610, N48302, N41221, N51489, N11681, N48077, N1477, N7173, N19685, N39149, N11823, N39015, N46084
U64019, iter_0: N4610, N41658, N51690, N36037, N62170, N29952, N46037, N33297, N45017, N11569, N28800, N41285, N52502, N59685, N28643, N44166, N60939, N20394, N1952, N52098
U66070, iter_0: N47902, N34457, N51690, N46037, N7568, N45017, N37007, N41006, N41285, N1477, N5693, N15194, N40956, N58354, N11652, N43460, N20394, N38333, N21290, N49834
U80951, iter_0: N45017, N41221, N21290, N5693, N37007, N15194, N39463, N38333, N7568, N47370, N29930, N47902, N49712, N58354, N39298, N47087, N5886, N26781, N3007, N2649
U50061, iter_0: N34457, N51690, N36037, N62170, N46037, N30834, N7568, N45017, N41285, N44166, N20394, N21290, N52098, N49834, N16725, N21142, N57972, N40221, N18794, N43361
U76559, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N37007, N41006, N41285, N15194, N40956, N43460, N44166, N46084, N20394, N19685, N52098
U18624, iter_0: N4610, N29363, N41658, N21941, N36037, N62170, N46037, N29952, N20816, N11569, N33297, N29322, N59685, N8907, N18978, N28643, N57521, N38901, N20394, N3045
U83247, iter_0: N19477, N41221, N11652, N29450, N37007, N29930, N39463, N5519, N49834, N34457, N30834, N557, N18485, N1477, N5693, N33634, N46084, N12477, N31782, N46037
U12781, iter_0: N4610, N51690, N36037, N62170, N46037, N11569, N28800, N27079, N45017, N41285, N33297, N20394, N23602, N1952, N38901, N59526, N48084, N60531, N16725, N40221
U56648, iter_0: N49712, N41221, N45017, N21290, N36037, N7568, N26537, N15194, N58354, N18295, N63746, N46037, N30288, N5886, N26781, N57888, N62170, N47370, N21156, N34360
U81511, iter_0: N4610, N39184, N7173, N29322, N59685, N57521, N45017, N8907, N27079, N26537, N61970, N30288, N5886, N18295, N61973, N4290, N40752, N20576, N52588, N14333
U49178, iter_0: N34457, N36037, N51690, N21290, N45017, N37007, N62170, N46037, N20394, N2159, N40956, N2704, N30288, N30834, N46441, N55531, N5886, N16725, N21142, N41285
U49179, iter_0: N51690, N36037, N62170, N46037, N30834, N58354, N45017, N41006, N41285, N44166, N20394, N49834, N52098, N16725, N21142, N40221, N39463, N43361, N57972, N45754
U35560, iter_0: N36037, N24109, N26781, N49712, N40899, N37500, N2649, N45017, N41221, N7568, N37007, N18485, N21290, N47370, N38869, N28072, N30288, N41064, N2235, N15194
U51615, iter_0: N30689, N21941, N4610, N11569, N29322, N59685, N41658, N57521, N38901, N46037, N59526, N52502, N60531, N33469, N53001, N30422, N44640, N46586, N41285, N23602
U51615, iter_1: N1477, N7568, N43460, N38333, N47087, N37007, N25015, N19477, N37458, N3007, N3541, N39298, N57189, N46203, N63746, N49834, N51690, N31395, N4661, N33634
U51615, iter_2: N5886, N40468, N51099, N58264, N28983, N60472, N24275, N44249, N26488, N59385, N53011, N21590, N34344, N15559, N62001, N43361, N61296, N9846, N308, N52201
U83837, iter_0: N30689, N29363, N41658, N36037, N4610, N62170, N46037, N29952, N45017, N11569, N41285, N18978, N8907, N39184, N1952, N38901, N51690, N28643, N59526, N20394
U24777, iter_0: N47902, N36037, N51690, N62170, N1477, N46037, N30834, N7568, N45017, N58354, N41006, N41285, N5693, N20394, N43460, N38333, N16725, N43361, N52098, N39463
U24777, iter_1: N2704, N31014, N33326, N56804, N30288, N16461, N50565, N40468, N18291, N11931, N51099, N8162, N49038, N47190, N56270, N26488, N3416, N38797, N47433, N308
U24777, iter_2: N49279, N35216, N63990, N25064, N60647, N51092, N61754, N18032, N10786, N60848, N29363, N24460, N60421, N38138, N55120, N8373, N41658, N48403, N60621, N3034
U50519, iter_0: N45017, N26537, N40752, N16725, N62170, N30288, N20394, N36037, N40221, N2159, N38869, N46501, N52588, N56434, N53013, N40575, N28983, N60472, N26584, N31556
U19976, iter_0: N36037, N62170, N1477, N51690, N46037, N30834, N45017, N34457, N41285, N15194, N37007, N38333, N20394, N19685, N16725, N39463, N43361, N45754, N55531, N42877
U83017, iter_0: N45017, N49712, N21290, N26781, N5693, N15194, N26537, N41221, N37007, N40752, N47087, N62170, N3007, N30288, N31423, N39298, N3841, N28983, N19477, N47370
U65208, iter_0: N45017, N41221, N5693, N21290, N62170, N26781, N40752, N38333, N63746, N16725, N7568, N36037, N30288, N61970, N51187, N5886, N46501, N29930, N28072, N45754
U88750, iter_0: N51690, N36037, N62170, N46037, N45017, N41285, N43460, N44166, N20394, N52098, N49834, N16725, N21142, N40221, N21156, N43361, N45754, N37458, N18794, N56434
U33103, iter_0: N45017, N41221, N16725, N26537, N21290, N5693, N62170, N37007, N40752, N15194, N2649, N39463, N7568, N36037, N38333, N5886, N5940, N30288, N47370, N46037
U45302, iter_0: N29363, N41658, N51690, N4610, N36037, N27079, N21941, N46037, N29952, N33297, N45017, N20816, N11569, N41285, N59685, N28643, N23602, N52502, N18978, N8907
U26272, iter_0: N19477, N45017, N49712, N37007, N39463, N47370, N15194, N557, N26781, N47087, N40752, N3841, N28983, N52588, N8162, N61970, N53443, N30288, N57888, N26537
U81886, iter_0: N49279, N38138, N53584, N51552, N39151, N52329, N3034, N35216, N49191, N38356, N23642, N31087, N36037, N40194, N2159, N51560, N39796, N49183, N47888, N4107
U84593, iter_0: N45017, N49712, N26781, N5693, N47370, N29930, N21290, N47087, N15194, N41221, N40752, N19477, N37007, N26537, N63746, N31423, N39298, N62170, N57888, N3007
U47981, iter_0: N29363, N46037, N62170, N27079, N36037, N4610, N45017, N51690, N11569, N52502, N59685, N1952, N41285, N57521, N8907, N20394, N29322, N45754, N28643, N48084
U48895, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U27751, iter_0: N52835, N1667, N36037, N41221, N45017, N34457, N46037, N21290, N26537, N5886, N7568, N3996, N15194, N30345, N62170, N2649, N18151, N58354, N34360, N16725
U68746, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N37007, N41006, N41285, N15194, N40956, N43460, N44166, N46084, N20394, N19685, N52098
U22054, iter_0: N26537, N41221, N39463, N45017, N19477, N21290, N47902, N5693, N1477, N29930, N49712, N2159, N4661, N37007, N15194, N38333, N62170, N21156, N56434, N18485
U13437, iter_0: N34457, N26537, N19685, N16725, N37553, N1667, N46037, N50775, N41221, N16461, N45017, N62170, N11931, N42196, N57001, N41006, N26762, N1477, N36037, N46379
U48254, iter_0: N4610, N29363, N41658, N21941, N29952, N46037, N20816, N33297, N11569, N52502, N29322, N8907, N28643, N18978, N57521, N60939, N20394, N1952, N38901, N3045
U47624, iter_0: N45017, N2159, N56211, N29952, N16725, N4107, N41658, N2704, N16461, N62170, N42196, N11681, N20325, N53013, N41621, N18291, N37458, N29363, N31289, N47216
U55869, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U10788, iter_0: N45017, N41221, N5693, N26537, N62170, N49712, N39463, N38333, N16725, N40752, N19477, N46501, N39298, N30288, N2159, N40221, N20394, N3007, N30834, N28725
U80715, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U1066, iter_0: N45017, N49712, N29930, N5940, N19477, N5693, N41221, N39463, N15194, N37007, N53013, N16461, N21290, N47087, N26781, N18485, N29450, N47370, N62170, N46501
U73642, iter_0: N36037, N39184, N4610, N29322, N8907, N29363, N45017, N30288, N26537, N31939, N38869, N5886, N30929, N37458, N47433, N41400, N20394, N32196, N40752, N19998
U68959, iter_0: N26537, N45017, N41221, N2994, N5693, N62170, N30834, N23184, N2159, N16725, N52588, N15194, N53443, N1477, N43460, N47572, N4107, N46037, N42877, N5886
U55217, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U25400, iter_0: N47902, N1477, N34457, N51690, N36037, N62170, N46037, N30834, N7568, N5693, N37007, N41006, N15194, N45017, N41285, N19477, N38333, N20394, N39463, N49834
U85513, iter_0: N46037, N5886, N16461, N4661, N51099, N26488, N25163, N3416, N34031, N308, N2994, N47433, N41400, N61623, N44249, N59385, N51187, N38797, N21590, N61970
U92756, iter_0: N29363, N41658, N4610, N27079, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N41285, N29322, N28643, N18978, N57521, N39184, N28800, N38901, N3045
U36372, iter_0: N45017, N15194, N5693, N20394, N49712, N36037, N26781, N39298, N63746, N38333, N557, N28725, N47087, N62170, N41064, N3841, N30834, N42877, N46037, N5886
U70768, iter_0: N46037, N5886, N16461, N4661, N58264, N40468, N51099, N38797, N34031, N47433, N41400, N2994, N25163, N51187, N308, N44249, N1344, N61623, N61970, N36408
U5496, iter_0: N41221, N39463, N5693, N1477, N19477, N21290, N37007, N37553, N19685, N47902, N41006, N49712, N15194, N29930, N5940, N38333, N18485, N47087, N7568, N55531
U84627, iter_0: N34457, N47902, N51690, N36037, N62170, N46037, N30834, N45017, N37007, N58354, N41006, N41285, N20394, N19685, N16725, N46441, N40956, N52098, N43361, N45754
U64526, iter_0: N4610, N19477, N29450, N47902, N39463, N29930, N37007, N28072, N44765, N18485, N47370, N41221, N64095, N31782, N61973, N59042, N5519, N29363, N5693, N59833
U33759, iter_0: N47902, N34457, N51690, N62170, N36037, N46037, N7568, N45017, N37007, N41006, N41285, N5693, N15194, N40956, N11652, N43460, N1477, N20394, N58354, N38333
U5929, iter_0: N4610, N27079, N45017, N46037, N2994, N48084, N62170, N5886, N23602, N6371, N57521, N64095, N18978, N40221, N60550, N2159, N6873, N30288, N23603, N52502
U28872, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U89830, iter_0: N29363, N61241, N41658, N21941, N59685, N46037, N18978, N62170, N60939, N41285, N3045, N38901, N36037, N45017, N29322, N20816, N59526, N16725, N7961, N31939
U88378, iter_0: N5886, N4661, N46037, N47433, N26488, N2994, N61970, N45754, N41400, N51187, N38797, N308, N34031, N21590, N6056, N16461, N40468, N25163, N58264, N3416
U87042, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U89810, iter_0: N26537, N29363, N21941, N57521, N54571, N61241, N45017, N52588, N64095, N24617, N5886, N19998, N47652, N46037, N28983, N15279, N19025, N53001, N23603, N59526
U63381, iter_0: N34457, N51690, N36037, N62170, N46037, N30834, N58354, N45017, N41285, N5693, N15194, N11652, N44166, N20394, N19685, N52098, N49834, N16725, N21156, N40221
U89236, iter_0: N41221, N62170, N16725, N46037, N5693, N26537, N7568, N23184, N20394, N52588, N34081, N37458, N16461, N5886, N53013, N2704, N4107, N56270, N8711, N46501
U87799, iter_0: N51690, N36037, N62170, N46037, N58354, N45017, N41285, N37007, N44166, N20394, N21290, N49834, N11652, N52098, N16725, N21142, N25015, N21156, N40221, N57972
U22098, iter_0: N47902, N51690, N36037, N62170, N46037, N7568, N58354, N45017, N41006, N41285, N15194, N37007, N44166, N20394, N38333, N49834, N19685, N52098, N46084, N16725
U32700, iter_0: N49712, N45017, N15194, N26537, N47087, N41221, N30288, N26781, N31423, N47902, N21290, N47370, N3007, N5886, N3841, N57888, N29930, N37007, N39298, N42877
U90109, iter_0: N36037, N46037, N4610, N62170, N45017, N16725, N63255, N52835, N3996, N18151, N59526, N41285, N20394, N5886, N41497, N59685, N37458, N51187, N38901, N57521
U4571, iter_0: N45017, N21290, N40752, N41221, N30288, N38333, N26781, N49712, N36037, N16725, N47370, N62436, N60472, N5886, N46501, N26537, N3007, N61970, N62092, N39463
U29912, iter_0: N1477, N51690, N36037, N62170, N46037, N7568, N41006, N15194, N45017, N41285, N43460, N20394, N49834, N16725, N57972, N21142, N40221, N44166, N37458, N42877
U66827, iter_0: N34457, N47902, N51690, N36037, N62170, N1477, N46037, N30834, N7568, N45017, N58354, N37007, N41006, N41285, N5693, N15194, N40956, N43460, N20394, N38333
U91799, iter_0: N46037, N61970, N45754, N16461, N1344, N38797, N47433, N51187, N308, N58264, N3416, N17510, N39399, N26488, N6056, N41400, N25163, N59385, N11551, N36408
U84295, iter_0: N53584, N39151, N35216, N49183, N39796, N51560, N4107, N2159, N47902, N4700, N1575, N29404, N52850, N62170, N12043, N2704, N36037, N29977, N55229, N46037
U81580, iter_0: N4610, N29363, N41658, N36037, N21941, N46037, N33297, N45017, N11569, N59685, N28643, N18978, N57521, N52502, N29322, N38901, N1952, N3045, N59526, N48084
U40672, iter_0: N19477, N29450, N47902, N37007, N39463, N557, N29930, N28072, N18485, N47370, N26781, N41221, N31782, N5693, N45017, N53443, N26537, N18332, N5519, N30834
U33808, iter_0: N4610, N45017, N30689, N29363, N62170, N27079, N21941, N41658, N46037, N59685, N11569, N1952, N60939, N52502, N18978, N8907, N59526, N48084, N36037, N57521
U60442, iter_0: N41221, N45017, N21290, N49712, N5693, N26537, N15194, N7568, N38333, N62170, N40752, N47370, N37007, N29930, N3007, N46037, N40221, N28725, N19477, N3841
U35065, iter_0: N46037, N45754, N5886, N51099, N16461, N51187, N1344, N58264, N308, N25163, N34031, N2994, N41400, N38797, N6056, N61623, N47433, N44249, N35252, N3416
U86429, iter_0: N19477, N41221, N39463, N29930, N45017, N29450, N37007, N5693, N47902, N21290, N18485, N31782, N47370, N38333, N15194, N557, N7568, N28725, N26537, N40752
U92454, iter_0: N46037, N45754, N5886, N16461, N4661, N40468, N51099, N25163, N52835, N35252, N61970, N308, N26488, N1344, N36408, N58264, N2994, N47433, N51187, N21590
U5355, iter_0: N49712, N21290, N29930, N15194, N45017, N19477, N41221, N47087, N47370, N26537, N3007, N3841, N31423, N53443, N47902, N26781, N37007, N30288, N23184, N31782
U92938, iter_0: N34457, N36037, N51690, N62170, N46037, N30834, N7568, N45017, N41006, N41285, N5693, N15194, N44166, N20394, N52098, N49834, N16725, N25015, N40221, N43361
U59015, iter_0: N4610, N29363, N41658, N62170, N21941, N46037, N29952, N33297, N11569, N20816, N28800, N29322, N52502, N28643, N23602, N18978, N57521, N39184, N1952, N38901
U13908, iter_0: N1477, N41006, N51690, N41285, N20394, N36037, N62170, N49834, N45017, N16725, N57972, N40221, N37458, N46441, N56434, N1575, N57189, N27532, N3007, N43361
U31312, iter_0: N47902, N34457, N51690, N1477, N46037, N62170, N41006, N30834, N7568, N37007, N5940, N5693, N15194, N16725, N19685, N38333, N37553, N39463, N21290, N49834
U15671, iter_0: N34457, N47902, N51690, N36037, N62170, N1477, N46037, N30834, N7568, N45017, N58354, N37007, N41006, N41285, N5693, N15194, N20394, N43460, N38333, N21290
U78223, iter_0: N29363, N57521, N64095, N59685, N32196, N7173, N39184, N21941, N61241, N8907, N27079, N47652, N38901, N35436, N59042, N48084, N54439, N38142, N17778, N47216
U86138, iter_0: N4107, N43361, N62393, N46037, N28420, N47902, N16461, N61466, N18485, N33670, N46441, N15194, N20764, N42877, N29217, N47087, N32288, N59908, N53443, N49038
U11424, iter_0: N46037, N16461, N45754, N5886, N61970, N308, N51187, N4661, N2994, N58264, N47433, N6056, N61623, N279, N41400, N26488, N1344, N38797, N34031, N36408
U50605, iter_0: N36037, N24109, N41221, N45017, N37500, N21290, N30288, N38869, N26537, N33670, N55531, N2235, N41064, N37458, N16725, N29930, N57451, N5886, N40752, N24275
U43217, iter_0: N45017, N41221, N21290, N26537, N49712, N61970, N2159, N40752, N62170, N18485, N31782, N3841, N52588, N20394, N47087, N39298, N28725, N1477, N28983, N56434
U10620, iter_0: N41221, N45017, N21290, N5693, N26537, N62170, N7568, N15194, N38333, N39463, N40752, N19477, N3007, N47370, N3841, N28725, N37007, N36037, N40221, N39298
U9255, iter_0: N26537, N41221, N45017, N21290, N49712, N37007, N19477, N29930, N39463, N36037, N5693, N47370, N16725, N38869, N2159, N40752, N1477, N30288, N4661, N20394
U60175, iter_0: N34457, N36037, N51690, N62170, N46037, N30834, N45017, N41006, N41285, N43460, N44166, N20394, N37007, N19685, N49834, N52098, N16725, N21142, N40221, N43361
U71333, iter_0: N5693, N41006, N62170, N30834, N7568, N15194, N39463, N53013, N1667, N19685, N16461, N20394, N38333, N18151, N46703, N47087, N16725, N21290, N37007, N56456
U46657, iter_0: N26537, N41221, N5693, N62170, N16725, N2159, N7568, N1477, N26781, N21290, N4107, N37007, N39463, N36037, N46037, N19477, N15194, N40752, N19685, N5940
U53052, iter_0: N16725, N37007, N37458, N51690, N41221, N26781, N2159, N41498, N46037, N5940, N55531, N33670, N18485, N62170, N4107, N50775, N16461, N28072, N27553, N11931
U16733, iter_0: N19477, N41221, N49712, N45017, N29930, N37007, N39463, N29450, N47370, N5693, N30834, N21290, N47087, N557, N18485, N38333, N15194, N31782, N26781, N47902
U44272, iter_0: N19477, N41221, N39463, N37007, N29930, N29450, N5693, N45017, N47902, N557, N18485, N38333, N31782, N21290, N47370, N15194, N7568, N53728, N26537, N28725
U16169, iter_0: N34457, N51690, N36037, N62170, N46037, N30834, N7568, N45017, N41285, N11652, N44166, N20394, N38333, N21290, N52098, N49834, N16725, N21142, N57972, N40221
U901, iter_0: N4610, N29363, N41658, N27079, N21941, N29952, N46037, N33297, N11569, N29322, N28643, N23602, N44166, N18978, N57521, N39184, N38901, N3045, N41497, N59526
U78467, iter_0: N29363, N41658, N36037, N51690, N62170, N21941, N46037, N33297, N45017, N41285, N8907, N28643, N23602, N44166, N60939, N20394, N1952, N28800, N52098, N60531
