U10008, iter_0: N19998, N33469, N59307, N8709, N32536, N61296, N60939, N17672, N28103, N17342, N33212, N32641, N58660, N38869, N34817, N48455, N4128, N27079, N20478, N31294
U14111, iter_0: N20507, N5940, N34457, N29364, N34360, N41640, N55555, N1860, N18312, N9118, N3841, N18350, N10379, N39463, N4680, N43301, N3138, N36612, N30345, N58354
U17499, iter_0: N44903, N48084, N19321, N1091, N48049, N53735, N59526, N436, N17778, N57225, N11823, N24424, N56458, N11015, N936, N35238, N33297, N10885, N32196, N59307
U26400, iter_0: N48049, N32196, N33326, N11015, N936, N64954, N11823, N57225, N57413, N56458, N35252, N24424, N1091, N53335, N13498, N52929, N63546, N43822, N53735, N51187
U57898, iter_0: N35252, N53335, N51187, N5886, N61970, N46037, N308, N17510, N51099, N53910, N45754, N2994, N44249, N47433, N39399, N34031, N6056, N4661, N38797, N55723
U83024, iter_0: N44903, N32196, N48049, N33326, N46783, N936, N1091, N59526, N64954, N11823, N57225, N35238, N13498, N24424, N43646, N56458, N57413, N33297, N10885, N63546
U92841, iter_0: N32196, N19321, N64954, N48049, N1091, N46783, N17778, N11823, N436, N13498, N33326, N53735, N38142, N24424, N33877, N56458, N63546, N16461, N59307, N37458
U16082, iter_0: N59526, N32196, N64954, N936, N48049, N35252, N19321, N11015, N19623, N20576, N53335, N24424, N1539, N53308, N57225, N44903, N33326, N38142, N7017, N9527
U35492, iter_0: N27079, N48084, N59526, N32196, N15279, N8375, N7017, N9527, N38142, N35252, N34805, N27891, N19321, N19623, N13498, N48049, N64954, N4610, N37458, N53308
U8249, iter_0: N64954, N41640, N34457, N20507, N39463, N16461, N5519, N49834, N46084, N13498, N34360, N33326, N5940, N46178, N51187, N26762, N53011, N60472, N30345, N29920
U4176, iter_0: N16461, N51187, N61970, N53335, N35252, N5886, N308, N17510, N44249, N45754, N2994, N46037, N34031, N3416, N47433, N59385, N33120, N6056, N279, N43386
U9827, iter_0: N48084, N19321, N32196, N936, N64954, N48049, N33326, N19623, N11015, N24424, N13498, N17778, N35252, N53335, N56458, N59307, N38142, N35238, N11823, N16461
U4359, iter_0: N49279, N43173, N6790, N51700, N2970, N44492, N26614, N56838, N62104, N32990, N40204, N42433, N58693, N57244, N52393, N53838, N65094, N28589, N39595, N61384
U48487, iter_0: N33326, N20507, N34457, N64954, N43822, N24424, N43646, N41064, N13498, N1477, N51690, N49878, N11092, N63546, N35252, N1860, N64372, N16461, N50565, N5519
U61071, iter_0: N34457, N20507, N33326, N64954, N41064, N13498, N49878, N43646, N50565, N1477, N51690, N10379, N14252, N37458, N5519, N49038, N9118, N35252, N1860, N16461
U3590, iter_0: N32196, N59526, N27079, N20576, N48049, N38142, N57225, N1539, N33877, N36425, N32277, N936, N775, N54439, N39149, N21312, N57413, N8375, N64183, N35857
U14691, iter_0: N19321, N48084, N936, N59307, N33326, N56458, N436, N32196, N30639, N57225, N64954, N17778, N13498, N11015, N24424, N49878, N43646, N50565, N63546, N10612
U4968, iter_0: N32196, N48084, N59526, N20576, N64183, N2994, N33877, N63546, N54439, N30536, N57413, N62423, N47380, N57225, N22985, N55229, N35857, N35725, N10008, N775
U81344, iter_0: N34457, N20507, N41064, N41640, N64954, N35252, N33326, N39463, N9118, N13498, N49834, N5519, N34360, N16461, N3138, N1860, N20601, N46084, N3841, N5886
U4988, iter_0: N48084, N64954, N19321, N44903, N1091, N48049, N32196, N59526, N11015, N11823, N436, N57225, N57413, N24424, N33326, N936, N17778, N37458, N35238, N56458
U4748, iter_0: N32196, N19321, N44903, N46783, N64954, N48049, N57225, N13498, N33326, N56458, N24424, N35252, N16461, N63546, N43646, N35857, N59307, N33877, N27738, N53364
U25661, iter_0: N48049, N44903, N35238, N33326, N59526, N1091, N64954, N11015, N57225, N11823, N436, N51187, N32196, N63860, N13498, N24424, N18310, N63546, N30689, N43646
U44518, iter_0: N48049, N33326, N56458, N44903, N11015, N59526, N19321, N17778, N35238, N936, N436, N1091, N11823, N64954, N24424, N57225, N32196, N18310, N19623, N63860
U11964, iter_0: N64954, N53308, N19321, N13498, N63546, N20576, N16461, N37458, N57225, N57413, N24424, N35252, N60472, N53011, N53335, N31014, N775, N35857, N7017, N9527
U2059, iter_0: N48084, N59526, N44903, N48049, N32196, N35252, N11015, N24424, N64954, N53335, N7017, N9527, N53735, N33326, N11823, N436, N1091, N936, N38142, N33297
U11707, iter_0: N32196, N64954, N20576, N53308, N44903, N38142, N61970, N37458, N60472, N63546, N13498, N16461, N33877, N36425, N31014, N11015, N24424, N11823, N53364, N775
U31917, iter_0: N48084, N436, N33326, N64954, N35238, N32196, N51489, N57413, N24424, N13498, N51690, N63546, N43822, N43646, N50565, N10885, N64372, N49878, N33877, N16461
U46004, iter_0: N48084, N44903, N32196, N19321, N59526, N936, N64954, N48049, N11015, N46783, N1091, N436, N38142, N33326, N13498, N35252, N53735, N24424, N19623, N59307
U69795, iter_0: N48084, N48049, N19321, N33326, N11015, N44903, N59526, N56458, N35238, N436, N64954, N17778, N1091, N11823, N936, N57225, N32196, N24424, N57413, N18310
U4775, iter_0: N48084, N33326, N51187, N64954, N44903, N11015, N63860, N24424, N13498, N18310, N130, N31289, N19623, N63546, N35252, N43822, N5886, N49878, N16461, N43646
U6513, iter_0: N48084, N19321, N59526, N64954, N32196, N936, N48049, N44903, N20576, N1091, N11015, N57225, N13498, N33326, N24424, N436, N35252, N53308, N63546, N17778
U7011, iter_0: N64954, N13498, N33326, N63546, N24424, N53308, N43646, N49878, N37458, N31014, N45017, N60472, N50565, N51690, N49038, N64372, N53011, N16725, N43822, N21681
U92313, iter_0: N64954, N53308, N63546, N37458, N60472, N13498, N31014, N53011, N24424, N51690, N21681, N11289, N33326, N29217, N50565, N55229, N64372, N56217, N16725, N26537
U37850, iter_0: N64954, N32196, N27079, N59526, N53308, N38142, N20576, N37458, N48049, N57225, N16461, N63546, N33877, N60472, N936, N13498, N31014, N57413, N19321, N61970
U62601, iter_0: N32196, N48084, N20576, N59526, N36425, N38142, N64183, N39149, N8375, N54439, N19433, N1539, N62423, N60192, N33877, N35857, N775, N21312, N33623, N47380
U42090, iter_0: N51187, N35252, N53335, N5886, N61970, N17510, N44249, N53910, N45754, N2994, N6056, N55723, N36408, N33120, N34031, N61623, N3416, N59385, N4661, N279
U78744, iter_0: N61970, N45754, N17510, N53335, N35252, N279, N3416, N59385, N6056, N40468, N58264, N33120, N4661, N26488, N61623, N55723, N53910, N36408, N28324, N41172
U30780, iter_0: N48084, N48049, N35252, N11015, N8375, N33326, N53335, N24424, N64954, N27891, N17778, N1091, N4610, N11823, N57225, N13498, N16461, N43822, N20576, N46783
U5537, iter_0: N59526, N64954, N51187, N33326, N44903, N19321, N20576, N17778, N24424, N63860, N35252, N16461, N13498, N35238, N63546, N19623, N53308, N11823, N53335, N45017
U14635, iter_0: N48084, N19321, N48049, N44903, N59526, N1091, N64954, N436, N11015, N32196, N936, N57225, N11823, N56458, N53735, N33326, N17778, N35238, N18310, N24424
U73348, iter_0: N48084, N19321, N59526, N936, N44903, N32196, N64954, N48049, N56458, N33326, N11015, N1091, N436, N57225, N13498, N46783, N17778, N24424, N35252, N35238
U73348, iter_1: N59307, N18310, N53335, N48077, N16461, N51187, N43646, N33877, N31014, N30639, N10612, N7017, N9527, N30689, N35857, N5886, N53364, N52929, N51690, N10885
U73348, iter_2: N1860, N5519, N3138, N34360, N49038, N3841, N64372, N25015, N11652, N56217, N33670, N4107, N29217, N47902, N19387, N52492, N46037, N24458, N308, N53168
U78296, iter_0: N32196, N11823, N57225, N48049, N11015, N57413, N59526, N936, N436, N37458, N61970, N33877, N63546, N13498, N20576, N16461, N39149, N33326, N24424, N31014
U67714, iter_0: N10379, N64954, N34457, N41064, N18332, N37458, N53335, N24424, N35252, N53308, N33326, N13498, N63546, N31782, N31014, N47553, N61970, N52588, N12477, N26537
U18584, iter_0: N32196, N27079, N59526, N64954, N38142, N48049, N53308, N13498, N20576, N33877, N16461, N63546, N37458, N8375, N24424, N936, N60472, N35252, N19321, N57225
U37914, iter_0: N44903, N19321, N48049, N32196, N936, N59526, N1091, N33326, N64954, N17778, N11015, N46783, N35238, N11823, N56458, N13498, N436, N53735, N57225, N24424
U81470, iter_0: N32196, N48084, N59526, N41064, N5519, N46178, N26762, N16461, N41640, N20576, N33670, N61970, N39149, N24458, N38142, N39463, N29920, N30345, N8375, N20601
U85583, iter_0: N34457, N20507, N41064, N64954, N10379, N33326, N35252, N24424, N16461, N13498, N53335, N43646, N63546, N45017, N53308, N51187, N20601, N37458, N46084, N4680
U74898, iter_0: N20507, N34457, N33326, N64954, N24424, N13498, N43822, N43646, N1860, N63546, N41640, N49878, N51187, N9118, N16461, N34360, N29364, N52492, N64372, N11092
U21462, iter_0: N59526, N64954, N48049, N32196, N11015, N53308, N21312, N57225, N19321, N936, N57413, N17778, N63860, N16461, N24424, N13498, N33326, N38142, N63546, N20576
U38498, iter_0: N53308, N64954, N48084, N37458, N60472, N45754, N61970, N53011, N8375, N21681, N20576, N36425, N39149, N64183, N16461, N2994, N19433, N31014, N63546, N33877
U24721, iter_0: N32196, N34004, N48084, N5519, N26762, N46084, N46178, N59526, N61970, N41064, N20576, N49834, N39149, N41006, N33670, N45754, N31492, N24458, N16461, N36425
U3732, iter_0: N64954, N59526, N32196, N57225, N1091, N17778, N57413, N53308, N24424, N16461, N33326, N936, N37458, N63546, N35238, N33297, N31014, N1539, N35252, N13498
U64070, iter_0: N64954, N53308, N37458, N53011, N31014, N60472, N21681, N63546, N24424, N13498, N11289, N31556, N29217, N26537, N55229, N28983, N59960, N56217, N10541, N49038
U87767, iter_0: N33363, N16461, N33957, N13270, N22595, N61970, N58427, N22414, N45095, N3451, N51120, N19298, N6979, N25491, N6021, N55553, N63773, N23805, N35252, N12224
U64477, iter_0: N16461, N61970, N45754, N17510, N35252, N53335, N51187, N308, N3416, N279, N6056, N47433, N59385, N33120, N58264, N46037, N4661, N40468, N11551, N43386
U63730, iter_0: N48049, N59526, N64954, N11015, N11823, N19321, N17778, N32196, N35238, N57225, N33326, N1091, N63860, N57413, N936, N44903, N24424, N436, N48077, N16461
U19054, iter_0: N16461, N35252, N51187, N53335, N61970, N5886, N308, N51099, N46037, N53910, N43386, N45754, N17510, N2994, N34031, N39399, N44249, N47433, N38797, N6056
U12896, iter_0: N48084, N64954, N59526, N19321, N32196, N48049, N57225, N53308, N37458, N20576, N1091, N11015, N936, N63546, N13498, N16461, N38142, N11823, N33877, N24424
U49388, iter_0: N48049, N64954, N51187, N33326, N20576, N16461, N24424, N57413, N13498, N35252, N63546, N44903, N35238, N45017, N53335, N11823, N5886, N775, N1539, N53308
U8167, iter_0: N17778, N1091, N48049, N33326, N51489, N43822, N64954, N52492, N10885, N11092, N24424, N33297, N54437, N64372, N64469, N32196, N56217, N63546, N49878, N13498
U93977, iter_0: N48084, N32196, N59526, N53308, N48049, N37458, N27079, N57225, N57413, N39149, N16461, N60472, N11823, N38142, N11015, N8375, N53011, N33877, N20576, N63546
U57321, iter_0: N16461, N61970, N45754, N2994, N17510, N308, N35252, N53335, N279, N3416, N59385, N6056, N47433, N5886, N33120, N58264, N4661, N40468, N46037, N43386
U86029, iter_0: N56458, N11823, N11015, N64954, N436, N33326, N18310, N32196, N24424, N33297, N51690, N37458, N33877, N16461, N13498, N63546, N63860, N43822, N31014, N53735
U62343, iter_0: N35252, N53335, N16461, N61970, N51187, N5886, N46037, N308, N45754, N17510, N51099, N2994, N34031, N53910, N43386, N44249, N47433, N1344, N4661, N6056
U90077, iter_0: N48084, N19321, N64954, N33326, N19623, N11015, N24424, N1091, N13498, N35252, N53335, N436, N57225, N16461, N57413, N20576, N7017, N63546, N53308, N37458
U68933, iter_0: N48084, N19321, N436, N59526, N44903, N11015, N48049, N32196, N1091, N64954, N33326, N11823, N53735, N17778, N57225, N24424, N35238, N56458, N936, N35252
U25953, iter_0: N53308, N20576, N59526, N37458, N16461, N27079, N936, N38142, N60472, N63546, N31014, N36425, N57413, N57225, N13498, N39149, N35857, N44903, N48049, N33877
U9197, iter_0: N48084, N32196, N59526, N20576, N37458, N16461, N61970, N48049, N36425, N1539, N45754, N39149, N64183, N2994, N31014, N19433, N57413, N54439, N32277, N21312
U67923, iter_0: N48084, N48049, N33326, N59526, N51187, N35238, N56458, N11015, N936, N17778, N19321, N44903, N48077, N63860, N64954, N30689, N24424, N48487, N1091, N57225
U32604, iter_0: N59526, N64954, N32196, N48049, N19321, N53308, N936, N13498, N57225, N20576, N63546, N16461, N51187, N37458, N38142, N33877, N11015, N63860, N24424, N32277
U17148, iter_0: N48049, N33326, N44903, N59526, N11015, N56458, N35238, N17778, N19321, N11823, N936, N24424, N64954, N436, N32196, N1091, N19623, N63860, N51489, N43822
U62159, iter_0: N48084, N32196, N59526, N936, N44903, N46783, N19321, N48049, N53735, N35252, N11015, N64954, N33326, N38142, N436, N53335, N13498, N20576, N17778, N43646
U61418, iter_0: N64954, N48049, N11823, N19321, N32196, N57225, N11015, N17778, N1091, N44903, N59526, N35238, N57413, N936, N33326, N436, N33877, N33297, N16461, N21312
U48891, iter_0: N44903, N436, N48084, N35238, N33326, N48049, N17778, N57225, N18310, N51489, N11015, N64954, N936, N130, N51690, N46783, N53735, N57413, N11092, N10885
U46421, iter_0: N32196, N53308, N64954, N37458, N38142, N59526, N9527, N60472, N20576, N16461, N53011, N61970, N63546, N21681, N57413, N31014, N45754, N24424, N35252, N13498
U19924, iter_0: N17778, N19321, N11823, N11015, N35238, N56458, N1091, N436, N59526, N64954, N57225, N33326, N32196, N936, N44903, N18310, N57413, N24424, N43822, N63860
U26762, iter_0: N64954, N59526, N32196, N48049, N20576, N57225, N53308, N11015, N63546, N936, N1091, N16461, N57413, N13498, N38142, N17778, N11823, N19321, N24424, N33877
U79521, iter_0: N48049, N64954, N59526, N17778, N32196, N11015, N57225, N11823, N1091, N44903, N19321, N35238, N33326, N24424, N57413, N936, N63860, N436, N56458, N63546
U92404, iter_0: N11823, N1091, N436, N48049, N64954, N56458, N57225, N17778, N44903, N11015, N35238, N33326, N32196, N59526, N936, N24424, N57413, N51690, N37458, N33297
U18480, iter_0: N64954, N33326, N13498, N24424, N63546, N49878, N53308, N45017, N43646, N31014, N37458, N51690, N50565, N64372, N43822, N53011, N16725, N49038, N60472, N11092
U8024, iter_0: N59526, N32196, N64954, N48049, N53308, N19321, N20576, N936, N38142, N16461, N13498, N37458, N63546, N57225, N11015, N24424, N57413, N33877, N35252, N31014
U31320, iter_0: N64954, N32196, N45754, N37458, N53011, N60472, N48084, N21681, N61970, N36425, N2994, N59526, N39149, N20576, N64183, N19433, N38142, N16461, N8375, N31014
U69026, iter_0: N19321, N436, N57225, N33326, N11015, N64954, N43822, N44903, N57413, N24424, N59526, N11092, N52492, N54437, N56217, N64469, N63860, N32196, N13498, N63546
U71756, iter_0: N27079, N59526, N32196, N48049, N20576, N1539, N63860, N38142, N21312, N57413, N11015, N57225, N936, N32277, N33877, N775, N36425, N54439, N39149, N48077
U23783, iter_0: N33326, N51690, N34457, N50565, N37458, N26537, N64372, N13498, N56217, N31014, N16461, N11092, N16725, N5519, N49038, N53308, N52492, N11289, N55229, N49834
U9675, iter_0: N10379, N34457, N64954, N39463, N49834, N20507, N24424, N16461, N33326, N37458, N13498, N63546, N9118, N18485, N31014, N3841, N60472, N53011, N4680, N40956
U57946, iter_0: N32196, N37458, N61970, N60472, N48084, N36425, N2994, N64183, N19433, N20576, N8375, N16461, N59526, N54439, N60192, N47380, N17510, N62423, N33623, N50058
U18735, iter_0: N64954, N32196, N53308, N37458, N9527, N38142, N60472, N20576, N53011, N31014, N16461, N61970, N63546, N57225, N11015, N21681, N24424, N35252, N45754, N32277
U6117, iter_0: N32196, N64954, N936, N59526, N16461, N48049, N61970, N10612, N44903, N57225, N63546, N37458, N13498, N57413, N35857, N1091, N11823, N60472, N11015, N17778
U38953, iter_0: N64954, N33326, N13498, N43646, N24424, N63546, N45017, N31014, N60472, N53308, N37458, N49878, N51690, N50565, N64372, N43822, N53011, N52588, N49038, N26537
U57391, iter_0: N59526, N48049, N64954, N936, N32196, N19321, N11015, N33326, N51187, N24424, N44903, N13498, N57225, N63860, N56458, N436, N35252, N57413, N48077, N19623
U75776, iter_0: N44903, N19321, N936, N64954, N11015, N33326, N53735, N57225, N56458, N13498, N38142, N11823, N24424, N19623, N57413, N35252, N63546, N43646, N18310, N53335
U77766, iter_0: N48049, N35238, N64954, N11823, N57225, N33326, N44903, N1091, N19321, N59526, N32196, N936, N11015, N17778, N436, N56458, N57413, N43822, N24424, N18310
U66535, iter_0: N16461, N51187, N61970, N5886, N308, N45754, N2994, N17510, N44249, N47433, N46037, N34031, N3416, N43386, N279, N59385, N4661, N58264, N40468, N11551
U47078, iter_0: N48084, N48049, N56458, N19321, N33326, N44903, N59526, N936, N1091, N64954, N35238, N17778, N11015, N57225, N436, N11823, N32196, N13498, N24424, N30689
U56828, iter_0: N59526, N64954, N48049, N35252, N13498, N53308, N44903, N24424, N16461, N37458, N63546, N53335, N33877, N8375, N57225, N775, N35857, N1539, N33326, N31014
U90757, iter_0: N48049, N48084, N1091, N19321, N35238, N44903, N436, N11823, N17778, N11015, N57225, N51489, N18310, N936, N130, N59526, N30689, N63860, N52929, N57413
U52119, iter_0: N27079, N64954, N59526, N32196, N53308, N48049, N51187, N57225, N63546, N20576, N16461, N32277, N53011, N38142, N13498, N37458, N1539, N33877, N936, N63860
U93679, iter_0: N34457, N20507, N33326, N41064, N41640, N13498, N16461, N10379, N43646, N5519, N34360, N35252, N51690, N49834, N39463, N5940, N50565, N1477, N51187, N9118
U71975, iter_0: N48084, N59526, N48049, N51187, N64954, N63860, N24424, N1539, N35252, N32196, N11015, N33326, N48487, N936, N48077, N5886, N53335, N53308, N20576, N45017
U43627, iter_0: N32196, N59526, N48049, N53308, N37458, N57225, N11015, N11823, N57413, N33877, N21312, N38142, N936, N61970, N31014, N39149, N63546, N20576, N60472, N32277
U91205, iter_0: N1091, N11015, N19321, N59526, N436, N51690, N56458, N936, N53308, N39149, N51119, N61970, N64469, N50565, N38142, N26537, N27738, N775, N21312, N54437
U30572, iter_0: N19321, N48049, N44903, N936, N56458, N33326, N436, N35238, N17778, N59526, N1091, N11015, N11823, N64954, N57225, N32196, N18310, N13498, N24424, N46783
U79960, iter_0: N44903, N19321, N48049, N33326, N32196, N936, N1091, N17778, N53735, N59526, N11015, N64954, N35238, N11823, N57225, N436, N24424, N33297, N56458, N18310
U62469, iter_0: N936, N19321, N44903, N32196, N64954, N48049, N1091, N59526, N11015, N46783, N17778, N57225, N33326, N11823, N56458, N436, N35238, N20576, N57413, N13498
U39570, iter_0: N48084, N19321, N436, N48049, N11015, N33326, N936, N64954, N17778, N24424, N53335, N35252, N53735, N7017, N9527, N57225, N56458, N35238, N38142, N13498
U39570, iter_1: N16461, N43646, N49878, N49038, N60472, N51187, N64372, N52492, N4107, N56270, N55229, N64077, N27553, N61040, N62393, N51099, N52201, N44166, N53013, N39932
U39570, iter_2: N1091, N4680, N23559, N32239, N30345, N64469, N17360, N55555, N47902, N46037, N30422, N14333, N35436, N17936, N26690, N6873, N47433, N20764, N19536, N43386
U12116, iter_0: N10379, N64954, N33326, N14252, N24424, N13498, N18332, N35252, N52299, N49834, N37458, N63546, N53335, N9118, N43822, N16461, N53308, N34360, N47553, N49878
U75198, iter_0: N48049, N33326, N59526, N19321, N64954, N44903, N56458, N936, N35238, N11015, N1091, N17778, N51187, N57225, N436, N24424, N32196, N63860, N11823, N48077
U91709, iter_0: N56458, N48084, N436, N19321, N35238, N1091, N48049, N33326, N44903, N11823, N51489, N17778, N11015, N57225, N43822, N936, N59526, N64954, N24424, N130
U55537, iter_0: N64954, N59526, N32196, N27079, N20576, N48049, N37458, N38142, N16461, N57225, N63546, N936, N1539, N60472, N11015, N21681, N36425, N57413, N19321, N39149
U37302, iter_0: N16461, N35252, N53335, N61970, N5886, N51187, N46037, N45754, N17510, N2994, N308, N34031, N44249, N47433, N51099, N6056, N3416, N4661, N279, N53910
U62306, iter_0: N19321, N48049, N32196, N59526, N57225, N1091, N44903, N936, N11823, N11015, N17778, N436, N35238, N56458, N33877, N20576, N57413, N53735, N38142, N33297
U16909, iter_0: N32196, N27079, N59526, N48049, N16461, N37458, N20576, N57225, N57413, N61970, N39149, N11015, N63546, N38142, N775, N33877, N21312, N936, N8375, N54439
U64734, iter_0: N32196, N64954, N53308, N59526, N37458, N16461, N8375, N38142, N20576, N53011, N60472, N61970, N36425, N48049, N39149, N21681, N63546, N7017, N9527, N31014
U59589, iter_0: N48084, N19321, N48049, N44903, N33326, N56458, N436, N59526, N35238, N936, N1091, N17778, N11823, N11015, N32196, N57225, N64954, N18310, N24424, N19623
U52102, iter_0: N48049, N59526, N19321, N64954, N11015, N33326, N56458, N1091, N57225, N44903, N11823, N17778, N35238, N436, N936, N32196, N24424, N57413, N63860, N35252
U75824, iter_0: N48084, N44903, N48049, N64954, N1091, N32196, N19321, N33326, N59526, N11015, N936, N57225, N11823, N436, N56458, N53735, N24424, N35238, N17778, N57413
U16080, iter_0: N48084, N59526, N32196, N64954, N19321, N48049, N936, N38142, N44903, N13498, N20576, N53308, N1091, N16461, N57225, N35252, N24424, N11015, N37458, N33326
U38615, iter_0: N19321, N44903, N48049, N35238, N33326, N17778, N56458, N436, N11015, N11823, N1091, N59526, N936, N57225, N64954, N32196, N24424, N53735, N43822, N51489
U77305, iter_0: N64954, N48049, N57225, N35238, N44903, N33326, N17778, N11015, N436, N16461, N24424, N37458, N63546, N43822, N18310, N53308, N51690, N31014, N13498, N64372
U78372, iter_0: N51187, N35252, N16461, N53335, N5886, N39399, N61970, N53910, N308, N46037, N44249, N51099, N43386, N38797, N36408, N17510, N55723, N47433, N2994, N45754
U56205, iter_0: N48084, N59526, N32196, N48049, N64954, N936, N19321, N44903, N33326, N11015, N19623, N35252, N51187, N13498, N57225, N24424, N16461, N1091, N35238, N63546
U73609, iter_0: N59526, N48049, N64954, N51187, N32196, N936, N19321, N11015, N57225, N63860, N33326, N44903, N13498, N17778, N24424, N16461, N20576, N1091, N48077, N57413
U88137, iter_0: N64954, N53308, N46084, N39463, N37458, N41064, N49834, N41640, N18332, N16461, N61970, N46178, N34004, N31492, N21681, N45754, N31014, N53335, N63546, N35252
U19203, iter_0: N48049, N19321, N17778, N11015, N11823, N56458, N33326, N59526, N44903, N1091, N64954, N436, N57225, N35238, N32196, N936, N24424, N18310, N63860, N57413
U67337, iter_0: N19321, N59526, N64954, N48049, N44903, N13498, N57225, N20576, N38142, N33326, N11015, N63546, N24424, N53735, N53308, N35252, N51187, N56458, N59307, N16461
U76399, iter_0: N64954, N41640, N39463, N13498, N16461, N60472, N63546, N24424, N31014, N3841, N53011, N34360, N33326, N29930, N25015, N9118, N52299, N11289, N29364, N11652
U51802, iter_0: N64954, N32196, N53308, N48084, N37458, N61970, N60472, N53011, N59526, N45754, N16461, N39149, N21681, N63546, N19433, N31014, N2994, N57413, N17510, N29217
U40755, iter_0: N64954, N41640, N49834, N39463, N53308, N24424, N46084, N13498, N63546, N37458, N35252, N46178, N31014, N61970, N53335, N33326, N45017, N51187, N21681, N63681
U20241, iter_0: N35238, N33326, N48049, N44903, N1091, N11823, N436, N17778, N51489, N11015, N18310, N43822, N130, N64954, N11092, N53735, N52929, N24424, N57413, N51690
U20241, iter_1: N41064, N49878, N1860, N9118, N26537, N35252, N16117, N14252, N16461, N52588, N18350, N58354, N37458, N53335, N45017, N16725, N62436, N34360, N12477, N20236
U20241, iter_2: N64469, N11681, N4107, N7017, N38898, N35671, N64744, N53308, N12843, N37272, N60472, N25837, N53001, N61970, N50775, N64933, N19025, N4034, N29217, N32536
U48566, iter_0: N27079, N32196, N59526, N53308, N48049, N20576, N37458, N57225, N63546, N38142, N936, N11015, N57413, N53011, N61970, N31014, N60472, N33877, N13498, N39149
U84246, iter_0: N48084, N44903, N19321, N32196, N59526, N936, N48049, N64954, N1091, N33326, N11015, N17778, N13498, N59307, N24424, N57225, N46783, N53735, N436, N38142
U88709, iter_0: N64954, N48049, N11015, N51187, N13498, N33326, N5886, N35252, N63546, N63860, N24424, N1539, N16461, N53308, N1091, N775, N45017, N30689, N53335, N19623
U75447, iter_0: N48084, N48049, N19321, N35238, N1091, N11823, N44903, N33326, N57225, N64954, N56458, N436, N11015, N17778, N936, N59526, N32196, N43822, N18310, N24424
U5838, iter_0: N34457, N33326, N64954, N13498, N24424, N35252, N51187, N63546, N43646, N16461, N45017, N3138, N29364, N53335, N49834, N49878, N20601, N62436, N5886, N46178
U38814, iter_0: N48049, N33326, N59526, N11823, N19321, N44903, N32196, N43822, N64954, N56458, N24424, N31289, N57225, N35252, N53335, N52929, N53735, N10885, N30689, N33297
U52632, iter_0: N64954, N20507, N51187, N53308, N49834, N46178, N5940, N24424, N16461, N13498, N63546, N34360, N33326, N35252, N53335, N5886, N46084, N53011, N31782, N31014
U69571, iter_0: N48084, N44903, N56458, N48049, N33326, N19321, N436, N35238, N11015, N11823, N1091, N17778, N59526, N936, N32196, N51489, N57225, N64954, N18310, N24424
U87876, iter_0: N48084, N51187, N33326, N936, N56458, N63860, N11015, N44903, N17778, N64954, N30689, N24424, N32196, N35252, N436, N13498, N5886, N52929, N43646, N45017
U31772, iter_0: N43728, N13007, N48084, N59415, N19321, N39050, N16520, N12596, N44903, N57367, N47862, N54577, N5165, N45095, N61657, N1091, N436, N40521, N936, N6142
U79851, iter_0: N48049, N32196, N64954, N44903, N11823, N57225, N33326, N936, N24424, N436, N37458, N63546, N35252, N16461, N53735, N9527, N4610, N53335, N13498, N43822
U46775, iter_0: N20507, N34457, N43646, N41064, N41640, N24424, N63546, N1860, N10379, N1477, N9118, N49878, N16461, N64372, N35252, N26781, N34360, N5519, N14252, N53335
U12645, iter_0: N61970, N16461, N45754, N17510, N308, N279, N35252, N53335, N3416, N59385, N34031, N6056, N58264, N47433, N40468, N4661, N51187, N33120, N11551, N5886
U66413, iter_0: N45754, N61970, N16461, N2994, N17510, N35252, N279, N308, N53335, N3416, N34031, N59385, N6056, N47433, N44249, N58264, N4661, N40468, N33120, N11551
U54178, iter_0: N32196, N64954, N19321, N59526, N936, N48049, N1091, N57225, N44903, N11015, N13498, N20576, N38142, N11823, N16461, N57413, N63546, N37458, N33877, N53308
U88959, iter_0: N48049, N64954, N11823, N59526, N32196, N19321, N11015, N57225, N1091, N17778, N44903, N57413, N936, N33326, N24424, N16461, N35238, N436, N53308, N33877
U87725, iter_0: N64954, N32196, N59526, N936, N48049, N20576, N53308, N16461, N51187, N57413, N57225, N13498, N44903, N11015, N19321, N63546, N1091, N38142, N37458, N17778
U29315, iter_0: N48049, N64954, N59526, N32196, N19321, N11015, N17778, N24424, N936, N44903, N20576, N11823, N33326, N1091, N63860, N53308, N57225, N57413, N16461, N13498
U35404, iter_0: N64954, N32196, N48049, N44903, N19321, N53308, N24424, N13498, N20576, N33326, N37458, N16461, N63546, N38142, N31014, N35238, N60472, N53335, N53735, N61970
U35732, iter_0: N34457, N16461, N24424, N5519, N41640, N63546, N39463, N33326, N30345, N4680, N11289, N20507, N34360, N26762, N3841, N51187, N25015, N29217, N33670, N29920
U14861, iter_0: N44903, N19321, N1091, N11823, N17778, N48049, N56458, N33326, N936, N11015, N436, N35238, N32196, N57225, N46783, N59526, N18310, N53735, N57413, N24424
U5024, iter_0: N51187, N35252, N16461, N53335, N5886, N61970, N39399, N46037, N308, N53910, N44249, N17510, N51099, N43386, N47433, N55723, N2994, N45754, N36408, N38797
U72506, iter_0: N48084, N32196, N19321, N44903, N64954, N59526, N1091, N48049, N936, N11015, N11823, N57225, N436, N24424, N38142, N13498, N33326, N17778, N57413, N35252
