U10008, iter_0: N42670, N1952, N60939, N54571, N15559, N26271, N14990, N6873, N7330, N18151, N29528, N61623, N58264, N38951, N19811, N29363, N46203, N6056, N11789, N7173
U41569, iter_0: N5076, N39094, N56075, N18751, N3589, N50776, N23805, N50924, N30888, N51287, N9838, N59267, N48151, N34492, N54443, N11150, N38053, N14257, N44394, N5519
U3749, iter_0: N38504, N4107, N28152, N55397, N18485, N42196, N29920, N28420, N60472, N46441, N16461, N38882, N29217, N17936, N41400, N26057, N62820, N24458, N42877, N59908
U89301, iter_0: N50942, N54571, N44249, N2159, N46203, N12843, N36689, N37458, N31978, N677, N40221, N26048, N5886, N58264, N47190, N55229, N30562, N26063, N60550, N23602
U79716, iter_0: N58264, N47433, N59960, N52588, N11551, N15559, N24109, N26262, N24467, N41172, N28152, N60105, N18291, N59385, N11083, N55723, N41387, N14257, N63546, N3007
U8163, iter_0: N25015, N18485, N37346, N20507, N8162, N15194, N31179, N59494, N21142, N26762, N27553, N2649, N26781, N28571, N52776, N24275, N28983, N41285, N42877, N3007
U7451, iter_0: N43646, N12330, N40752, N53593, N47190, N28072, N4661, N43400, N52588, N3007, N26781, N24424, N26262, N26537, N3541, N5519, N18295, N52492, N37272, N50670
U90311, iter_0: N19477, N2235, N3007, N28983, N40221, N18485, N279, N15194, N53443, N11551, N38556, N58264, N54014, N23184, N15559, N21590, N8162, N59908, N1344, N40752
U90728, iter_0: N19477, N58030, N45561, N18151, N26762, N52299, N53443, N15194, N41221, N29722, N61623, N49001, N30401, N17936, N53335, N30288, N41064, N22575, N18485, N23184
U89693, iter_0: N52492, N18895, N4107, N18571, N9846, N28152, N49878, N52776, N42877, N55531, N11041, N26537, N30288, N29217, N34081, N27906, N28420, N52588, N53013, N26762
U63484, iter_0: N6056, N36408, N11551, N38797, N61970, N41400, N35252, N51187, N53335, N1344, N279, N5886, N4661, N26488, N34031, N43386, N47433, N16461, N46037, N2994
U28570, iter_0: N12843, N27079, N7112, N28640, N57521, N42196, N50372, N40575, N31884, N60550, N64077, N1663, N54571, N775, N24275, N59367, N29363, N30562, N29322, N8709
U52711, iter_0: N58129, N18571, N28571, N64077, N31179, N18291, N26537, N31556, N18295, N52492, N15559, N2159, N56434, N8711, N41285, N29217, N64954, N44645, N9846, N46203
U21395, iter_0: N43646, N26537, N60472, N28983, N37346, N15559, N53011, N46203, N34344, N36037, N38869, N18571, N18151, N33326, N30288, N47190, N3996, N13640, N40575, N44645
U66928, iter_0: N49609, N6642, N26537, N11681, N38869, N6873, N36037, N21312, N8162, N677, N11931, N33297, N20478, N43646, N57403, N20325, N29217, N48077, N56211, N22985
U14306, iter_0: N41387, N9409, N57888, N56434, N20764, N37553, N52312, N23547, N57403, N13980, N5085, N47433, N31423, N18332, N15194, N103, N42196, N45612, N62001, N50670
U3131, iter_0: N60472, N22575, N11289, N51875, N34495, N18449, N18295, N47572, N41387, N32708, N26262, N30288, N3007, N23184, N24109, N25774, N19477, N46037, N6056, N36612
U3131, iter_1: N28129, N48487, N27079, N28983, N59833, N706, N39399, N59367, N15559, N40752, N59908, N19623, N4107, N29217, N43246, N42499, N11551, N45612, N38797, N34081
U3131, iter_2: N28072, N18895, N24458, N28420, N55531, N20331, N42196, N5886, N26488, N61970, N64933, N28571, N36408, N34031, N41221, N11041, N64077, N21142, N2235, N38053
U80409, iter_0: N30288, N22664, N61296, N13640, N40752, N16461, N3007, N17510, N11551, N42223, N38053, N28983, N16725, N10869, N51187, N10541, N38882, N8162, N63681, N677
U47367, iter_0: N8162, N15559, N55723, N39463, N42223, N103, N38333, N29364, N36408, N38053, N22575, N6056, N2994, N38797, N40752, N61760, N24458, N279, N18332, N18485
U33568, iter_0: N39184, N40752, N63546, N21681, N59981, N37146, N42196, N30929, N8711, N47190, N28983, N16461, N20984, N37272, N8162, N27079, N11551, N16725, N6056, N30288
U85411, iter_0: N45017, N59960, N37346, N61296, N13498, N50565, N28983, N62001, N59908, N39109, N53013, N38869, N42196, N10541, N20394, N28103, N40221, N50775, N18295, N33326
U23265, iter_0: N1344, N36037, N24275, N38869, N8162, N11551, N61296, N40221, N26537, N16461, N40575, N52201, N45017, N45754, N10541, N41400, N46037, N53013, N25837, N30288
U23265, iter_1: N31289, N52577, N53515, N19477, N27532, N38333, N57888, N775, N53630, N46738, N51875, N38901, N13941, N36425, N31676, N48487, N29952, N32393, N33623, N60027
U23265, iter_2: N21710, N37346, N40468, N41498, N64933, N11041, N25163, N17510, N2704, N52835, N11092, N18291, N5886, N3416, N64372, N28324, N49973, N21590, N53011, N8711
U19003, iter_0: N60472, N26537, N38869, N40752, N26488, N59960, N29722, N44645, N38882, N61969, N64077, N7947, N23409, N60599, N10541, N41498, N52009, N40356, N43361, N29217
U21661, iter_0: N64744, N19025, N26271, N775, N32641, N62894, N59685, N35671, N62393, N16804, N35725, N50942, N1663, N58251, N52577, N38901, N54018, N39149, N42499, N64183
U52256, iter_0: N5940, N5085, N24275, N46203, N25837, N20507, N40221, N24109, N16914, N21590, N53013, N52588, N47087, N33831, N15559, N61466, N11551, N36408, N57451, N31423
U40408, iter_0: N1663, N8709, N53001, N8162, N40221, N4287, N26537, N26690, N60472, N42670, N32196, N56211, N45793, N52201, N32641, N53011, N37346, N45017, N36916, N19623
U50386, iter_0: N19025, N9846, N58030, N50058, N50484, N1663, N19477, N48302, N33469, N26271, N6371, N29217, N40906, N44765, N31556, N30562, N53443, N12682, N11569, N46738
U47542, iter_0: N61970, N59960, N47370, N60472, N21063, N26537, N30118, N28072, N50775, N58354, N33326, N27553, N41221, N6056, N53011, N8162, N12477, N39109, N46501, N31782
U39411, iter_0: N52588, N36408, N39184, N39399, N50775, N51187, N50565, N53011, N57403, N59981, N42670, N14170, N38901, N20478, N27553, N936, N20576, N38869, N60472, N35238
U906, iter_0: N54136, N29363, N6873, N7852, N33526, N1539, N22975, N60264, N11681, N20478, N11551, N31556, N47380, N6371, N58264, N22456, N11789, N39184, N16914, N7173
U86761, iter_0: N30639, N58660, N32641, N20394, N52201, N32139, N7826, N11681, N40221, N26690, N50565, N46917, N29363, N26537, N21039, N35238, N31294, N36916, N40575, N12843
U60248, iter_0: N59960, N64954, N53011, N46203, N63546, N2159, N18571, N28983, N25837, N61969, N21681, N40221, N28103, N52588, N11289, N13347, N57403, N60472, N43400, N56804
U5600, iter_0: N31556, N58129, N37346, N39932, N28571, N30288, N11289, N3007, N13347, N45561, N41285, N31014, N62170, N8162, N13640, N16725, N18449, N27553, N13498, N40670
U5600, iter_1: N26690, N13865, N53001, N57888, N52577, N30562, N46917, N49609, N41400, N56211, N61466, N22975, N24701, N19025, N59307, N20325, N43246, N60035, N41387, N30422
U5600, iter_2: N28420, N29217, N3138, N15559, N46915, N38504, N9409, N23682, N16461, N40324, N26057, N47975, N11652, N28152, N62820, N17952, N32239, N27866, N24458, N18132
U5600, iter_3: N14808, N49364, N45586, N11593, N30105, N26023, N26415, N28876, N6051, N13374, N37384, N25867, N154, N31179, N39602, N35381, N31670, N60658, N49297, N16021
U5600, iter_4: N18943, N3256, N28983, N47938, N12800, N26750, N4649, N53815, N47825, N29124, N31688, N33474, N366, N36416, N24991, N6735, N64424, N40470, N57462, N50727
U9081, iter_0: N52492, N24275, N56434, N29217, N18291, N57403, N18151, N30288, N2159, N43400, N43438, N31014, N41285, N52098, N27553, N10541, N52588, N12330, N13347, N53013
U92071, iter_0: N18571, N15559, N26537, N18895, N46203, N46441, N13498, N61970, N46037, N43438, N8162, N19477, N47190, N24109, N16914, N24275, N28983, N25774, N37272, N34344
U52090, iter_0: N52502, N21312, N59385, N62033, N8907, N6873, N48487, N59981, N33469, N19623, N42670, N46586, N46917, N14333, N50775, N30562, N61973, N27079, N677, N59908
U88129, iter_0: N46178, N40752, N39463, N3841, N15194, N13347, N28983, N58264, N49878, N61040, N32221, N46037, N47975, N34031, N21681, N1860, N308, N6056, N27553, N28072
U8834, iter_0: N60550, N5886, N54571, N47433, N44249, N33120, N63255, N2994, N59385, N16725, N58264, N41172, N31978, N57521, N38797, N31289, N50372, N308, N59367, N279
U26151, iter_0: N13347, N34081, N10541, N26584, N37458, N29217, N47190, N4107, N53013, N30288, N8711, N27906, N60599, N13498, N21681, N43361, N44645, N56804, N27532, N57403
U53088, iter_0: N52588, N9409, N45612, N37272, N44166, N1575, N47190, N42877, N1477, N3007, N43822, N40752, N43438, N21681, N61040, N8711, N20236, N28983, N63546, N31556
U38714, iter_0: N40575, N26781, N42196, N60472, N15194, N26262, N61296, N1477, N46178, N18151, N38869, N50670, N23409, N28725, N62092, N24424, N41640, N47190, N5085, N36408
U54256, iter_0: N9846, N52492, N43438, N28571, N4107, N45017, N31179, N39109, N26537, N27906, N18291, N43361, N60472, N2159, N8162, N29920, N38869, N24275, N18332, N47370
U8525, iter_0: N18151, N48084, N47652, N25837, N7173, N37346, N8162, N44417, N58251, N34081, N30562, N13408, N46917, N62393, N26690, N46037, N48407, N14170, N53001, N64744
U56926, iter_0: N63255, N27079, N18571, N27318, N31289, N4556, N48487, N52502, N6873, N63546, N56458, N56211, N64264, N48077, N13865, N38898, N27553, N13916, N44249, N22975
U68718, iter_0: N24109, N40221, N9971, N26262, N54014, N60105, N3007, N47553, N37346, N18332, N58264, N28725, N15194, N61363, N57888, N26762, N59385, N34004, N10541, N58414
U92848, iter_0: N27936, N26488, N64095, N15279, N61623, N15559, N47433, N50372, N46586, N64744, N58264, N49252, N21590, N23602, N38951, N51033, N59960, N8162, N30288, N40575
U76063, iter_0: N55830, N20984, N52502, N44417, N52492, N45793, N54136, N47380, N27318, N56804, N6767, N47652, N42670, N19811, N30536, N6371, N50372, N50058, N61973, N130
U30792, iter_0: N26762, N39463, N30401, N53443, N49712, N53201, N47087, N46037, N21290, N62170, N17952, N40752, N28983, N2704, N3007, N103, N7568, N60472, N24424, N62001
U67914, iter_0: N37272, N34081, N2159, N58129, N56434, N26537, N10541, N20764, N24109, N13347, N18485, N41285, N43822, N8162, N33326, N11551, N11931, N5886, N31179, N47553
U83641, iter_0: N39463, N46130, N17578, N23409, N59960, N29920, N57180, N46084, N52588, N26762, N42196, N50670, N27906, N10541, N37553, N46379, N52201, N44166, N11041, N52776
U79773, iter_0: N41172, N59526, N20984, N42196, N40752, N22456, N279, N31978, N6056, N28983, N17672, N2994, N35671, N47652, N31289, N29363, N22975, N63255, N53630, N47433
U62818, iter_0: N36916, N1539, N62894, N59367, N58070, N6056, N35725, N54571, N34081, N4290, N25130, N4128, N5576, N44640, N55830, N14333, N57403, N60041, N17778, N53011
U35776, iter_0: N24109, N57888, N31556, N26262, N31395, N52492, N22664, N37146, N55229, N53013, N9321, N9846, N4107, N39932, N26537, N18295, N47433, N43822, N44645, N1667
U33246, iter_0: N52577, N27079, N62393, N8162, N28983, N34031, N6056, N6578, N50775, N37458, N16914, N56211, N59833, N35671, N61970, N55830, N31289, N58264, N46203, N27553
U44697, iter_0: N61970, N1344, N58264, N21590, N61623, N45754, N6056, N2994, N46037, N16461, N34031, N41400, N11551, N59385, N279, N47433, N53910, N53335, N5886, N35252
U17073, iter_0: N58264, N58656, N64183, N14809, N6056, N57521, N18485, N36408, N39463, N24213, N47975, N19811, N24686, N21156, N32641, N48659, N62423, N22575, N4128, N53364
U56133, iter_0: N46037, N39184, N48077, N40752, N39399, N30288, N47190, N24701, N59526, N28983, N59833, N32393, N21063, N38797, N11789, N36408, N16461, N11289, N33505, N42622
U64463, iter_0: N26488, N51187, N41400, N16461, N11551, N55723, N34031, N61970, N46037, N52835, N4661, N53910, N1344, N47433, N61623, N17510, N51099, N6056, N38797, N25163
U89841, iter_0: N19536, N53910, N54571, N18145, N44249, N46586, N50372, N47380, N41285, N2159, N58264, N6767, N46501, N16914, N13640, N59385, N10541, N29217, N33623, N64335
U51306, iter_0: N36037, N52492, N47190, N8162, N557, N40575, N46130, N56347, N58129, N6056, N13464, N51875, N38333, N36408, N9846, N53011, N26537, N19477, N9135, N11551
U71536, iter_0: N53443, N54752, N23918, N40752, N557, N16461, N29722, N21590, N2159, N4754, N34031, N41400, N27906, N47190, N31395, N63681, N23409, N31556, N47087, N40221
U18229, iter_0: N36689, N35671, N48077, N19623, N3841, N20764, N59367, N32536, N40324, N32288, N19536, N38898, N4287, N61973, N23918, N54439, N38504, N4556, N38915, N11551
U16378, iter_0: N18151, N43386, N5886, N52835, N44249, N60192, N33469, N2994, N6056, N38797, N55723, N51187, N25837, N13640, N6532, N59833, N19025, N59385, N1539, N60472
U19709, iter_0: N18295, N48049, N20576, N35725, N19623, N8162, N4556, N58264, N14809, N6532, N59367, N27906, N47433, N46917, N51489, N23602, N31556, N13865, N29217, N27553
U32497, iter_0: N57888, N23547, N47087, N50670, N31395, N24467, N14252, N53443, N22664, N49712, N53201, N13464, N26262, N24109, N14257, N42877, N6916, N61466, N58414, N3007
U93547, iter_0: N41172, N28324, N40468, N3416, N41400, N59385, N26488, N47433, N38797, N33120, N61623, N279, N11551, N52835, N58264, N51187, N45754, N2994, N44249, N4661
U35889, iter_0: N40575, N11289, N46037, N7568, N8162, N63681, N31395, N47190, N30288, N38882, N1860, N63546, N64954, N16914, N41387, N2159, N49038, N46178, N60472, N62436
U28423, iter_0: N8907, N2159, N31978, N26488, N30288, N27936, N41400, N50484, N61623, N7826, N33623, N41172, N14809, N59908, N40390, N13408, N13640, N52502, N47190, N30639
U88672, iter_0: N7826, N29217, N59908, N24213, N45754, N15559, N64372, N5576, N50775, N29091, N35447, N17998, N49252, N51187, N37272, N17510, N20394, N30639, N18291, N56804
U60044, iter_0: N36408, N21590, N46783, N20394, N14990, N59960, N39184, N11944, N38915, N11551, N46917, N8711, N1663, N24275, N43646, N57225, N25163, N27906, N1344, N16914
U34054, iter_0: N35436, N34805, N50484, N59526, N46037, N42670, N52776, N53630, N23603, N26537, N40468, N64095, N46501, N52929, N31014, N40752, N6471, N59367, N28983, N8162
U6921, iter_0: N53013, N29217, N4107, N8162, N64933, N30288, N16725, N10541, N31556, N56434, N59960, N16914, N37146, N62393, N28571, N33326, N58129, N41498, N27906, N40752
U813, iter_0: N49878, N7181, N53013, N62393, N56270, N44645, N61657, N57755, N41675, N55229, N29217, N62341, N57244, N43361, N29977, N61040, N54845, N37146, N57403, N58129
U59031, iter_0: N4290, N45017, N36425, N48084, N8162, N43438, N36037, N62170, N52201, N61970, N5288, N19433, N30639, N38951, N52577, N59526, N26537, N4556, N27936, N56132
U8112, iter_0: N14252, N31782, N11652, N28983, N8162, N30834, N47553, N21681, N53593, N30401, N51187, N43822, N11289, N32288, N40752, N19477, N6916, N47370, N4661, N28725
U17908, iter_0: N706, N1663, N50372, N6578, N42670, N4290, N3416, N58264, N54136, N34031, N26271, N2159, N56211, N20478, N61929, N41658, N60192, N19623, N1952, N7826
U79608, iter_0: N28983, N52492, N34360, N3007, N26262, N15194, N49712, N8162, N53011, N15559, N46178, N28072, N4107, N40324, N5886, N63546, N34081, N9321, N57180, N34457
U62728, iter_0: N16431, N28983, N60472, N3007, N15194, N28072, N18312, N37553, N15559, N13464, N5886, N24109, N51187, N16461, N18895, N34344, N11041, N34457, N11092, N32708
U40184, iter_0: N61970, N46037, N34031, N53910, N26488, N4661, N11551, N279, N41400, N51187, N21590, N1344, N25163, N16461, N43386, N2994, N3416, N36408, N28324, N35252
U92024, iter_0: N46037, N59385, N58264, N52835, N39399, N26488, N6056, N25163, N40468, N16461, N5886, N45754, N41400, N34031, N3416, N36408, N11551, N35252, N51187, N38797
U5563, iter_0: N26792, N39463, N57403, N17936, N60472, N61466, N10869, N16461, N2159, N41113, N18291, N58264, N56434, N34031, N46084, N19477, N13640, N26584, N40752, N47370
U32890, iter_0: N48487, N17342, N22456, N20394, N48717, N38142, N41172, N62894, N279, N43246, N2994, N28800, N45017, N6056, N27079, N677, N308, N8709, N61973, N13640
U32890, iter_1: N63390, N29627, N8162, N31978, N60192, N11944, N54571, N38733, N10278, N35436, N55830, N11681, N33526, N64095, N4610, N4287, N32641, N28851, N14802, N53364
U32890, iter_2: N28072, N51187, N29364, N61296, N30345, N18449, N28281, N28327, N3841, N26792, N55397, N29930, N1860, N45163, N33634, N8711, N56217, N61466, N52835, N41400
U32890, iter_3: N50555, N50007, N14056, N19990, N42634, N13827, N19050, N7245, N28060, N25088, N14291, N9883, N34844, N35815, N7041, N23039, N17599, N23446, N49831, N38215
U32890, iter_4: N38797, N59385, N30288, N25163, N5886, N33623, N16914, N35725, N15559, N62393, N53335, N44249, N14809, N40575, N42890, N2062, N3293, N33326, N36037, N17510
U78229, iter_0: N47380, N42890, N59981, N1952, N36408, N33526, N13865, N48077, N39184, N5886, N28983, N40752, N34081, N53013, N11359, N677, N37272, N26063, N6056, N21681
U79798, iter_0: N7826, N60192, N58264, N42670, N51187, N18151, N59526, N20576, N17510, N57521, N39184, N60550, N8907, N59385, N59367, N30562, N1539, N31978, N37589, N28983
U80481, iter_0: N43438, N1477, N15194, N2159, N27553, N26537, N8711, N31556, N58030, N3007, N43361, N36408, N7568, N29930, N28983, N17952, N21063, N52776, N10541, N61970
U25970, iter_0: N2159, N46917, N35436, N29369, N42196, N19025, N56211, N46203, N59908, N31556, N36425, N40221, N29217, N45960, N44166, N45612, N42890, N19536, N61951, N40752
U55278, iter_0: N58129, N27906, N43361, N29722, N11931, N279, N17936, N61969, N11041, N7568, N40221, N59960, N60599, N49712, N26781, N16725, N18485, N28571, N42223, N49973
U21252, iter_0: N18151, N13640, N56434, N24275, N34344, N60472, N16914, N59960, N30288, N11931, N25837, N37346, N51690, N40575, N40752, N21063, N8162, N52588, N15559, N28983
U13080, iter_0: N21156, N23682, N53910, N10379, N50670, N36408, N8162, N51875, N12477, N13640, N62001, N28725, N18291, N5085, N46441, N13464, N39298, N18151, N37553, N1477
U30912, iter_0: N38951, N42499, N42670, N59526, N11289, N64273, N26537, N27936, N4107, N34081, N50372, N26488, N62894, N15559, N56434, N48487, N18978, N17778, N35671, N1952
U80324, iter_0: N35238, N436, N32759, N18978, N58030, N26057, N38951, N18895, N7961, N32288, N1477, N48049, N60531, N56211, N11823, N56458, N56132, N38898, N51187, N21142
U19755, iter_0: N50942, N61929, N18485, N54587, N706, N32393, N47652, N53001, N6578, N24467, N48084, N4287, N27079, N47370, N53593, N56897, N59685, N23603, N47216, N7112
U70224, iter_0: N40078, N25837, N16914, N54752, N59003, N41400, N60472, N22690, N49712, N47087, N46501, N30288, N3865, N31395, N26488, N57888, N308, N2704, N279, N32708
U70224, iter_1: N41113, N26537, N54587, N1067, N22575, N51581, N41498, N37500, N49001, N16477, N55531, N6056, N53515, N28072, N28281, N29722, N53013, N24458, N23547, N17578
U70224, iter_2: N19433, N64264, N22456, N29541, N37346, N18151, N24424, N8595, N13347, N57180, N7173, N20478, N34031, N54018, N26690, N32073, N19321, N63390, N33212, N18291
U20648, iter_0: N40752, N23184, N47190, N9971, N37272, N2235, N29217, N16725, N26262, N62393, N47087, N43460, N2159, N39463, N37553, N23409, N20764, N29722, N5940, N63546
U2227, iter_0: N36037, N11551, N22975, N60550, N8162, N60264, N39184, N6056, N62033, N15559, N60472, N26537, N26488, N58251, N27936, N40575, N35725, N53335, N51187, N28983
U21914, iter_0: N33469, N44249, N62393, N31289, N14333, N58264, N45793, N11551, N11289, N30288, N7330, N7826, N4661, N53013, N41172, N38142, N5886, N48049, N31556, N47652
U75696, iter_0: N46586, N59960, N60550, N12682, N47216, N10278, N62393, N55229, N37458, N62423, N34031, N24617, N56804, N37146, N62894, N35238, N48487, N54439, N19321, N59385
U41932, iter_0: N59867, N34457, N46037, N42196, N24424, N58129, N4107, N52492, N37458, N8162, N41285, N27553, N28571, N34031, N31179, N15559, N20764, N9971, N56217, N11551
U77178, iter_0: N35238, N15559, N4287, N37272, N35671, N30929, N11551, N59526, N39184, N42622, N64273, N52776, N42499, N8162, N24617, N33297, N38951, N12843, N41285, N48077
U29095, iter_0: N50775, N20394, N34081, N2159, N40221, N27906, N55531, N20764, N677, N32708, N35619, N29217, N43361, N62393, N30288, N61296, N53013, N31782, N37055, N13347
U17862, iter_0: N37346, N59908, N31679, N24109, N61970, N23918, N58264, N9135, N40899, N37500, N3841, N46915, N51187, N40221, N40575, N47190, N55397, N31492, N13640, N28072
U57651, iter_0: N34031, N16461, N44249, N3416, N58264, N61623, N40468, N59385, N6056, N41400, N1344, N279, N52835, N39399, N17510, N51187, N21590, N2994, N4661, N53335
U10029, iter_0: N15194, N24109, N58354, N19477, N58264, N28072, N30288, N8711, N21590, N59653, N557, N21156, N11551, N62207, N26262, N18151, N32708, N2235, N51187, N60059
U58152, iter_0: N4290, N1539, N59981, N61623, N48487, N25837, N31978, N61241, N28983, N30689, N33212, N61970, N6471, N11015, N38951, N46917, N39399, N11289, N936, N59367
U90418, iter_0: N25163, N15279, N59833, N59685, N62001, N30288, N52201, N11551, N3416, N54439, N5886, N52588, N41498, N53011, N60939, N37346, N40575, N21063, N14990, N40752
U14060, iter_0: N28983, N39463, N24109, N26488, N39399, N37346, N18895, N11289, N40752, N44249, N37553, N51187, N58354, N54752, N41172, N58264, N47087, N33120, N15559, N60105
U9096, iter_0: N39463, N49878, N11931, N1914, N4107, N18485, N11652, N21681, N34081, N41285, N63546, N28983, N61970, N16914, N47553, N32288, N19477, N52588, N43361, N43438
U36972, iter_0: N15279, N44765, N59685, N46586, N27891, N4610, N35436, N16680, N37458, N19025, N47652, N30562, N27079, N32641, N7330, N38901, N26271, N47848, N61973, N31884
U79675, iter_0: N40752, N36037, N53013, N57180, N26537, N47190, N16914, N41285, N59960, N13347, N56270, N8162, N24424, N43438, N13640, N52098, N34081, N10541, N11041, N25837
U47136, iter_0: N29450, N51187, N40752, N24109, N26792, N31556, N37500, N40899, N17936, N52835, N16461, N6056, N52588, N28983, N13347, N60472, N16914, N16477, N53013, N51690
U21163, iter_0: N46178, N31395, N5085, N17510, N18312, N40906, N30401, N35619, N1477, N42223, N40356, N28420, N37007, N29450, N31782, N26262, N51187, N34004, N47553, N59653
U83734, iter_0: N39399, N279, N2994, N58264, N26488, N4661, N28324, N6056, N61970, N25163, N45754, N36408, N47433, N55723, N11551, N16461, N3416, N51187, N41172, N5886
U92889, iter_0: N11289, N56270, N31014, N15559, N37553, N42196, N26262, N53013, N15194, N47087, N52492, N8162, N61970, N11041, N21681, N27532, N13640, N59653, N32288, N28072
U30522, iter_0: N48455, N27318, N46917, N18978, N64264, N22975, N55531, N17778, N38882, N6767, N38504, N50453, N58354, N8889, N36689, N43984, N3007, N37553, N19811, N4556
U59506, iter_0: N41640, N61466, N29450, N35619, N29533, N39463, N31782, N5085, N58354, N1667, N15811, N28072, N8889, N54014, N58656, N24109, N9971, N33831, N17936, N47553
U63425, iter_0: N279, N53335, N1344, N16461, N2994, N34031, N59385, N36408, N41172, N58264, N6056, N61970, N53910, N308, N4661, N51187, N28324, N5886, N3416, N33120
U14870, iter_0: N11569, N4610, N39184, N6873, N8162, N6371, N15279, N38901, N59833, N57521, N35436, N20576, N28851, N32277, N21590, N16461, N47652, N51187, N32196, N5886
U20949, iter_0: N47652, N63860, N40468, N46283, N31556, N59385, N48487, N39149, N56211, N34081, N55229, N60531, N18145, N11675, N1539, N59908, N21312, N29528, N34031, N61623
U53782, iter_0: N1344, N11551, N5886, N39399, N6056, N44249, N16461, N61623, N17510, N53910, N47433, N58264, N61970, N41400, N51187, N53335, N43386, N52835, N36408, N55723
U13994, iter_0: N35436, N31556, N19025, N11569, N30288, N40752, N51187, N15279, N42196, N11041, N56804, N62001, N28281, N45793, N44417, N31884, N34081, N11289, N49878, N59526
U80101, iter_0: N45612, N31036, N48659, N16914, N54437, N21590, N19433, N30689, N55229, N34031, N61969, N936, N30288, N26063, N61623, N16461, N18295, N6056, N37458, N31014
U41768, iter_0: N62001, N35671, N14333, N26537, N7017, N9527, N48049, N24424, N21590, N46037, N12843, N60472, N31556, N54437, N677, N16461, N49878, N37458, N10541, N8162
U31392, iter_0: N3416, N13640, N36249, N17510, N57888, N58264, N52835, N31395, N23184, N26262, N308, N5886, N3841, N47087, N29722, N25163, N6056, N49001, N53011, N40468
U86804, iter_0: N61466, N40221, N10541, N37146, N39463, N27553, N18295, N2159, N37458, N62393, N64372, N31782, N30834, N46178, N52492, N46037, N53593, N62170, N51875, N31014
U91228, iter_0: N26262, N40468, N16461, N59653, N34031, N16725, N37553, N42196, N28281, N12330, N62820, N28983, N21590, N3007, N30288, N47370, N40078, N46130, N43460, N2159
U65238, iter_0: N16461, N60472, N31395, N19477, N28725, N45163, N52201, N36612, N59385, N58264, N40985, N28072, N28152, N8162, N26537, N5085, N59908, N23184, N40752, N26262
U54651, iter_0: N26262, N28327, N53443, N6916, N24109, N23184, N31782, N46178, N49001, N64606, N31395, N41172, N39463, N43460, N3841, N17952, N58264, N38797, N23918, N2994
U28904, iter_0: N34805, N16461, N38142, N52588, N26488, N35436, N59685, N27318, N13941, N50484, N27936, N15279, N59833, N46917, N36408, N13498, N19623, N27891, N1371, N40752
U68677, iter_0: N47553, N15194, N18063, N60105, N47370, N46084, N62820, N26262, N39463, N61363, N53443, N9971, N18485, N4754, N19477, N38333, N23918, N24109, N18332, N61970
U46779, iter_0: N24275, N18485, N51187, N36612, N31782, N61970, N26584, N15559, N40670, N41387, N26792, N28072, N30118, N46178, N5519, N53335, N46703, N29450, N15194, N18895
U51167, iter_0: N6873, N8711, N53011, N34949, N56804, N12843, N43246, N65103, N30288, N11289, N25163, N41658, N18145, N30562, N53364, N13640, N28983, N31556, N59833, N52588
U8576, iter_0: N8711, N30288, N43361, N52492, N31556, N28983, N2159, N11931, N52098, N55229, N16914, N13347, N56270, N33326, N24275, N41285, N29217, N59960, N58129, N31179
U6184, iter_0: N51187, N4661, N55723, N40752, N38797, N42670, N46501, N62001, N30288, N39399, N1539, N47216, N54439, N24617, N57403, N31556, N56270, N53013, N33469, N60264
U50651, iter_0: N41172, N39399, N51187, N1477, N42196, N40752, N24109, N52588, N28983, N62001, N52201, N39463, N26537, N36408, N55397, N43438, N27553, N6916, N62393, N43400
U50681, iter_0: N1539, N49609, N20478, N38142, N15279, N45793, N20984, N3293, N54439, N53630, N13408, N43438, N11551, N53335, N19536, N1344, N1952, N13941, N15331, N47190
U87687, iter_0: N18332, N24686, N46379, N64606, N39463, N3841, N55229, N54752, N31423, N32221, N37346, N40575, N32708, N58264, N37146, N38311, N31492, N18295, N11551, N44645
U92129, iter_0: N36408, N58354, N11289, N5085, N26762, N3007, N62092, N47572, N46379, N46130, N39463, N20764, N18895, N15559, N38504, N51875, N16461, N18485, N24109, N27553
U82561, iter_0: N1477, N46130, N64469, N60531, N46037, N37553, N46915, N19811, N56211, N20816, N3007, N20325, N64273, N1667, N27079, N1344, N28152, N53687, N16680, N34668
U33412, iter_0: N58264, N47190, N50670, N15559, N20601, N27906, N15194, N23184, N8711, N24275, N1477, N8162, N53201, N3007, N28983, N18895, N56434, N27553, N31395, N25015
U66123, iter_0: N30929, N1952, N27906, N31014, N24424, N47380, N56270, N4610, N12330, N2704, N54437, N16680, N33505, N58251, N8711, N54439, N35447, N52098, N9846, N21681
U80016, iter_0: N5085, N53335, N40468, N21590, N31395, N46130, N3996, N18312, N18332, N18151, N62750, N25163, N27866, N45754, N37458, N103, N15811, N34601, N53308, N308
U84668, iter_0: N52492, N56217, N32708, N15559, N28983, N39298, N30288, N46203, N15194, N26781, N18291, N17510, N26537, N18485, N18312, N6916, N9321, N34495, N13347, N47572
U17592, iter_0: N677, N50565, N13464, N9118, N52492, N64933, N29722, N43438, N49712, N37346, N59494, N23918, N64077, N27906, N1189, N62393, N50775, N51875, N18151, N15194
