U10008, iter_0: N42670, N60939, N15559, N14990, N6873, N18151, N29528, N61623, N58264, N46203, N6056, N60550, N56804, N58660, N15279, N42196, N26063, N28129, N59042, N34344
U23374, iter_0: N40221, N6371, N24275, N54571, N30929, N6532, N14170, N59908, N12330, N64183, N30562, N8711, N53364, N27079, N44640, N1952, N28983, N50484, N60550, N31014
U72523, iter_0: N38869, N40078, N13498, N29930, N47087, N61970, N38333, N36037, N51875, N46178, N37346, N32239, N19387, N60472, N31679, N39399, N57403, N17952, N2530, N40468
U69373, iter_0: N29364, N37007, N43386, N24424, N60105, N62001, N26537, N27553, N28725, N55555, N58030, N18485, N7470, N31782, N6056, N6916, N52776, N45561, N43822, N40899
U79680, iter_0: N48084, N59981, N40752, N59833, N30689, N49609, N46917, N61973, N21681, N63546, N61241, N4290, N11944, N27891, N41497, N47848, N38901, N40451, N63390, N60264
U40768, iter_0: N61970, N27891, N18978, N57521, N64095, N24213, N46037, N38142, N52201, N47652, N50657, N16461, N53001, N58660, N21941, N58264, N20576, N62033, N26690, N59543
U21943, iter_0: N54752, N39463, N30288, N40752, N28072, N34949, N52588, N19321, N46501, N5085, N33634, N32708, N63860, N54571, N1952, N39184, N6873, N33623, N23184, N20576
U12029, iter_0: N29364, N5085, N40752, N41387, N8162, N18485, N16461, N6056, N47370, N7568, N49001, N46501, N4661, N28072, N29533, N8711, N46037, N59960, N55555, N26262
U76296, iter_0: N63860, N38898, N59981, N27079, N29369, N31289, N42890, N27891, N1952, N59833, N51489, N27318, N3045, N48487, N64335, N52577, N61241, N49252, N11015, N48407
U58627, iter_0: N31395, N9971, N30401, N29364, N11551, N16461, N58264, N16914, N45754, N41221, N43386, N57888, N23409, N34031, N39298, N58030, N28983, N279, N37500, N40899
U45963, iter_0: N8162, N16914, N31556, N62001, N52776, N40752, N34081, N59960, N37272, N2704, N49878, N10367, N40221, N56434, N57403, N36037, N53011, N46203, N57180, N12330
U30393, iter_0: N32641, N31556, N12843, N55229, N48302, N4107, N57403, N46917, N34081, N2159, N35436, N56270, N31978, N44765, N64469, N45760, N50565, N15559, N7173, N11823
U44795, iter_0: N31556, N46501, N20764, N28983, N42223, N26584, N10541, N17578, N31179, N52588, N26537, N42196, N62001, N45612, N8889, N56434, N1477, N64077, N1185, N28420
U89433, iter_0: N40221, N45017, N8162, N38869, N18151, N59960, N28983, N60472, N51690, N53011, N27553, N18291, N28103, N10541, N33326, N62393, N37458, N25837, N24275, N43646
U17758, iter_0: N28571, N11092, N1575, N56434, N62393, N58129, N20764, N56804, N5734, N39932, N43400, N43361, N61541, N37055, N34457, N8889, N2159, N11289, N4107, N37146
U34613, iter_0: N42670, N32641, N6371, N14333, N51187, N20576, N8162, N46738, N52577, N42196, N19433, N56270, N30288, N17510, N33469, N40221, N59307, N28983, N52835, N31556
U74282, iter_0: N4034, N2159, N31179, N34817, N11359, N45017, N35238, N58251, N12703, N56132, N59042, N19004, N26048, N6578, N4556, N11041, N47380, N47848, N11569, N35436
U15689, iter_0: N14333, N61970, N2994, N46203, N25837, N26271, N52492, N20576, N18151, N60550, N50453, N7173, N50372, N46917, N7330, N42196, N26063, N13941, N51489, N6056
U12235, iter_0: N35436, N29930, N19477, N46037, N18485, N7568, N41658, N1344, N3865, N18332, N38333, N54014, N5085, N2235, N20984, N16680, N557, N20601, N23603, N62033
U239, iter_0: N58660, N42670, N2994, N33120, N279, N54136, N60472, N6056, N8162, N12613, N39399, N38797, N61970, N41172, N62001, N47216, N4661, N15559, N28800, N60264
U41085, iter_0: N21312, N24275, N51489, N40575, N54439, N31289, N59685, N60531, N29363, N61951, N8306, N44417, N32489, N34031, N56217, N6056, N27906, N51119, N38951, N40221
U37111, iter_0: N21039, N50657, N32139, N4905, N1663, N41658, N51119, N61241, N49609, N15279, N60041, N27553, N54439, N13640, N9527, N7017, N47848, N27891, N64095, N36689
U80633, iter_0: N32288, N63546, N1477, N2235, N37272, N47190, N13498, N64954, N15194, N55397, N24275, N5085, N34360, N62092, N35619, N26057, N13628, N32221, N18571, N17952
U40099, iter_0: N27906, N53754, N17234, N1663, N14170, N30639, N8711, N40575, N33212, N21590, N32196, N62894, N13865, N6056, N54437, N48487, N52588, N25837, N52492, N52502
U86195, iter_0: N8162, N6916, N37007, N20601, N62001, N30401, N53335, N4661, N31782, N55531, N40221, N21590, N51875, N11551, N37346, N46203, N36408, N35619, N61970, N25837
U10041, iter_0: N28983, N40752, N15194, N28072, N8162, N1477, N18151, N5886, N40324, N26537, N41006, N15559, N6056, N6916, N30288, N32073, N13464, N35252, N16914, N30118
U38268, iter_0: N41285, N3416, N64273, N58264, N4610, N2994, N8162, N58251, N31978, N16914, N6371, N6056, N53013, N34081, N60550, N34668, N36408, N11569, N39399, N28983
U21802, iter_0: N29217, N1477, N58129, N26781, N49712, N677, N15194, N2159, N18895, N27906, N64077, N43361, N45017, N46037, N3865, N10541, N38882, N47572, N28571, N59067
U88847, iter_0: N28983, N33120, N13640, N61973, N44249, N1952, N16914, N6056, N61623, N37458, N60192, N7330, N25163, N18151, N11569, N40221, N279, N58264, N11289, N60550
U5202, iter_0: N54571, N38733, N5576, N59022, N6532, N19025, N5886, N16914, N6578, N41400, N48487, N59367, N677, N18151, N29511, N45754, N39932, N30288, N51187, N7826
U55471, iter_0: N18895, N31556, N52588, N41006, N27553, N29217, N28983, N40221, N26537, N37553, N43361, N18332, N23409, N18485, N58129, N42196, N59908, N41221, N53011, N61969
U77888, iter_0: N40752, N27532, N43301, N18312, N23184, N677, N17510, N26057, N13464, N24275, N45163, N28072, N2159, N3541, N49712, N46130, N59653, N1185, N5085, N47902
U72203, iter_0: N43386, N31289, N53630, N5886, N42196, N7961, N28983, N2994, N58264, N38898, N10541, N26048, N34031, N48077, N38869, N35671, N20236, N11569, N30288, N50058
U67412, iter_0: N2994, N16461, N279, N58264, N46037, N21590, N51187, N6056, N308, N41172, N36408, N41400, N17510, N38797, N61623, N35252, N33120, N4661, N1344, N45754
U32215, iter_0: N279, N30536, N27079, N11551, N25583, N26048, N50484, N45960, N18145, N11944, N46917, N12682, N30288, N63255, N6578, N32139, N11359, N50453, N42890, N59022
U19496, iter_0: N41285, N8162, N3007, N308, N46037, N40906, N30288, N56270, N11289, N37007, N62001, N56804, N28571, N13464, N31179, N51875, N5886, N24424, N51187, N37553
U66561, iter_0: N6578, N46917, N33877, N45017, N5576, N38901, N31556, N35238, N26537, N18978, N24617, N43438, N1952, N56211, N52588, N19025, N60472, N7173, N61241, N1663
U66561, iter_1: N49878, N16461, N59833, N6371, N27906, N31884, N13498, N2159, N47380, N35725, N59960, N21590, N62393, N44249, N64264, N48049, N677, N11015, N60192, N11289
U66561, iter_2: N23603, N29528, N47848, N54136, N4556, N29627, N775, N27891, N48717, N17998, N25130, N7826, N31789, N28643, N35671, N22456, N44765, N10612, N55830, N24701
U66561, iter_3: N3763, N30553, N23814, N1006, N49279, N53322, N7245, N45023, N40981, N44145, N17161, N23446, N48426, N6837, N47916, N32646, N48291, N12588, N7462, N6390
U66561, iter_4: N29217, N10541, N8711, N18151, N49038, N53910, N47190, N37346, N28103, N46501, N13347, N62170, N58129, N23508, N25837, N51690, N53308, N11551, N53335, N59908
U41629, iter_0: N60472, N26262, N61296, N38333, N19477, N38869, N30288, N31423, N6056, N6916, N17952, N53815, N26537, N45561, N13498, N42196, N37553, N8711, N37346, N50775
U48495, iter_0: N4610, N38142, N20984, N31289, N19998, N31978, N58264, N11931, N58251, N52502, N37346, N52577, N32641, N47652, N7826, N59307, N46738, N6578, N28983, N11569
U24449, iter_0: N62207, N50372, N40356, N1914, N61973, N47975, N6642, N27936, N6578, N9971, N24617, N44640, N2159, N17360, N20984, N60550, N15194, N28448, N9734, N32393
U13334, iter_0: N30639, N32139, N43246, N26762, N21290, N32641, N59867, N26271, N38915, N36916, N8709, N64412, N34953, N30422, N56211, N22975, N54018, N4556, N19811, N44640
U67093, iter_0: N11551, N34031, N58264, N4661, N45754, N41400, N16461, N17510, N3416, N47433, N308, N6056, N40468, N61623, N38797, N43386, N59385, N279, N55723, N33120
U18497, iter_0: N31395, N18151, N26262, N3416, N49712, N15194, N28983, N5886, N59385, N24109, N3007, N6056, N17510, N41064, N51875, N41172, N5940, N32221, N3841, N38311
U69548, iter_0: N59022, N30288, N38797, N43386, N60550, N42670, N38951, N50372, N43646, N31289, N58264, N6056, N18571, N63860, N5886, N62393, N31978, N53013, N39399, N28983
U16996, iter_0: N19536, N55723, N31978, N15279, N64095, N46501, N6056, N58264, N47380, N40752, N42670, N59960, N33326, N1539, N53013, N50058, N1952, N60550, N27318, N47216
U18671, iter_0: N64273, N26781, N61466, N17952, N37007, N13941, N59685, N39463, N40752, N103, N46178, N46586, N49001, N18332, N20576, N18485, N3007, N6916, N47380, N27891
U30414, iter_0: N2235, N28983, N3007, N6056, N5085, N2994, N55723, N53201, N50775, N26262, N279, N40221, N17936, N49001, N11083, N11551, N63681, N59960, N13640, N40899
U43080, iter_0: N28983, N1952, N12330, N41172, N25163, N40752, N37346, N60264, N64095, N59981, N20576, N30929, N22975, N17672, N41497, N58660, N28800, N8162, N60192, N15559
U88324, iter_0: N42670, N1952, N7826, N58251, N13498, N35725, N52201, N52835, N46586, N59960, N2159, N26690, N4610, N59526, N5576, N34344, N10278, N29268, N44640, N24617
U11107, iter_0: N6056, N58264, N61970, N16461, N43386, N38797, N47433, N21590, N34031, N55723, N39399, N4661, N41172, N53335, N5886, N59385, N2994, N3416, N44249, N279
U26025, iter_0: N53001, N1663, N19321, N14170, N40221, N38733, N59876, N11681, N42890, N11551, N50453, N64469, N11092, N10541, N46037, N58129, N48077, N45754, N37458, N4556
U10568, iter_0: N30288, N51187, N17510, N28983, N47190, N45754, N48487, N4287, N279, N11551, N58264, N15559, N39184, N25163, N25837, N20394, N33326, N21590, N29511, N53364
U75277, iter_0: N46037, N15559, N46178, N677, N8162, N28983, N3007, N46203, N49712, N34031, N37007, N18485, N308, N60472, N13464, N45017, N18312, N24109, N26262, N49001
U44740, iter_0: N53013, N5078, N20270, N27499, N45611, N38070, N29217, N16568, N43361, N11041, N13498, N56270, N49197, N11645, N57403, N56804, N11289, N4107, N13640, N64617
U84579, iter_0: N30639, N62393, N16804, N27318, N52492, N37272, N47848, N37346, N12843, N42499, N62170, N49878, N3380, N52009, N34081, N43438, N64933, N59833, N4107, N32277
U92883, iter_0: N11551, N11569, N21590, N1344, N40468, N60550, N53335, N18295, N58264, N50372, N40221, N29541, N47652, N47216, N41400, N54437, N17510, N4661, N5886, N60472
U31207, iter_0: N11015, N22456, N1539, N27079, N61973, N4610, N59367, N27936, N706, N2159, N58070, N46586, N2994, N6056, N60472, N19623, N14809, N20478, N10541, N6471
U58998, iter_0: N19477, N40752, N34031, N13640, N37007, N677, N61970, N46915, N42196, N62393, N28983, N18295, N15194, N38504, N37553, N5886, N49712, N55723, N10541, N6056
U36590, iter_0: N29450, N43460, N61623, N43400, N23184, N51187, N4661, N1477, N12330, N6916, N61970, N28448, N19477, N62820, N36408, N25774, N38311, N40575, N11289, N38797
U92164, iter_0: N15194, N39463, N21290, N47087, N57403, N5886, N18291, N51187, N21142, N52492, N26262, N30834, N59385, N28983, N21681, N16461, N3007, N63546, N24458, N308
U20081, iter_0: N50775, N40221, N37458, N29217, N16914, N13640, N11289, N26537, N8711, N43438, N49973, N677, N24275, N62001, N10367, N61296, N62393, N59960, N1575, N10541
U2631, iter_0: N31395, N21290, N45017, N56347, N49712, N20507, N26537, N40078, N6056, N61970, N46130, N28571, N60059, N22575, N47190, N31179, N47370, N53013, N59653, N40899
U73116, iter_0: N35671, N56804, N11289, N5576, N27318, N50775, N48077, N59960, N13498, N63860, N31014, N16725, N29217, N50058, N32073, N10541, N31556, N13916, N60035, N56270
U51240, iter_0: N46501, N18295, N59908, N61296, N8711, N46203, N43646, N8162, N12330, N37458, N57403, N59960, N44645, N26584, N26537, N18151, N31556, N40221, N45017, N53011
U73527, iter_0: N50775, N37055, N1575, N19685, N31556, N26537, N34081, N56804, N46501, N49878, N55229, N58129, N28571, N31179, N4107, N24275, N43822, N10541, N52492, N33326
U7172, iter_0: N58129, N38898, N37146, N42499, N59960, N31014, N4107, N4556, N28571, N56804, N31179, N5886, N37458, N26584, N18295, N11289, N8162, N29217, N21681, N25837
U7172, iter_1: N27532, N15194, N40899, N18332, N14170, N59385, N26262, N35238, N436, N32759, N56211, N62423, N45760, N52299, N6056, N22690, N11083, N10278, N23918, N60105
U7172, iter_2: N46501, N58264, N43361, N16461, N53335, N1344, N44249, N52835, N42196, N43438, N4661, N45754, N33120, N53910, N40752, N53168, N51099, N18151, N12330, N61623
U76044, iter_0: N60472, N62170, N1667, N1067, N47572, N45017, N41172, N61466, N52588, N58129, N18312, N20764, N308, N28072, N20236, N24467, N14257, N23918, N64606, N56434
U81005, iter_0: N39399, N51187, N53011, N17510, N60105, N28072, N36408, N32221, N58264, N31679, N28327, N20331, N47902, N40906, N16461, N3841, N5693, N24458, N5085, N34004
U49460, iter_0: N42223, N2235, N11652, N53443, N19477, N46441, N31492, N18485, N31782, N15559, N35252, N36408, N50775, N52776, N28725, N308, N5519, N49001, N37007, N13498
U10658, iter_0: N46203, N50775, N39109, N30401, N13640, N26537, N34031, N59960, N40221, N57403, N51187, N3007, N56217, N557, N19477, N28983, N16461, N24686, N49955, N2235
U26306, iter_0: N18151, N56434, N40752, N31492, N3007, N2235, N16914, N40906, N9971, N24275, N4661, N36408, N34004, N59653, N53443, N5085, N18332, N39463, N10379, N14252
U30276, iter_0: N59908, N48084, N5576, N1344, N53335, N53011, N18145, N46917, N61970, N21590, N31036, N39184, N6642, N60041, N50565, N41621, N36408, N23603, N46783, N1371
U31502, iter_0: N9971, N40906, N47975, N15194, N10541, N26762, N62207, N61466, N47370, N1344, N46162, N40356, N43301, N59653, N63681, N58264, N34031, N3865, N62170, N41113
U7036, iter_0: N28725, N1477, N29722, N37055, N47572, N5734, N1189, N21290, N47975, N59867, N55531, N22664, N17578, N15194, N38882, N28072, N41221, N38504, N31454, N31492
U64954, iter_0: N46501, N30288, N51187, N18312, N41285, N31556, N26057, N36408, N32073, N40078, N44249, N26537, N2994, N34031, N16725, N12330, N31014, N53013, N36249, N26584
U54108, iter_0: N37007, N8711, N5085, N40221, N52492, N16461, N28983, N19477, N61970, N33670, N38333, N52588, N53013, N45163, N49001, N31395, N3007, N59653, N18485, N6916
U21891, iter_0: N31289, N37553, N59003, N42877, N40670, N48077, N29369, N61466, N33297, N19433, N38915, N53815, N20507, N14809, N57888, N20478, N52312, N23682, N35671, N35238
U86081, iter_0: N52588, N7852, N39184, N15279, N31556, N56132, N26488, N52764, N30288, N14170, N37272, N27318, N51119, N3416, N27936, N61969, N59908, N52098, N7330, N21039
U65914, iter_0: N8711, N56434, N26537, N8162, N41285, N43400, N13640, N52492, N2159, N27553, N40221, N12330, N24424, N52588, N49973, N40575, N16914, N29217, N31179, N58129
U54714, iter_0: N58264, N31978, N28983, N5886, N50372, N59367, N19433, N9354, N11289, N27079, N60550, N7826, N58070, N8595, N28324, N15559, N35671, N43386, N61040, N60244
U16534, iter_0: N26488, N40752, N38869, N31395, N21156, N25163, N1477, N22575, N59653, N42877, N15559, N49712, N53201, N60472, N30288, N3416, N18895, N29930, N17952, N43361
U75086, iter_0: N27553, N27906, N18350, N57403, N25837, N4107, N46130, N2159, N28725, N46203, N49712, N31556, N52776, N43822, N60599, N24275, N43438, N41498, N56217, N41006
U75086, iter_1: N35576, N12596, N38073, N5377, N31704, N51700, N35238, N34459, N47813, N65103, N42499, N55259, N54442, N19001, N36394, N5329, N50879, N60900, N40365, N51337
U75086, iter_2: N61466, N1344, N40324, N53443, N34031, N58030, N20601, N32288, N47572, N9321, N46037, N27866, N37055, N8889, N29930, N53335, N61970, N41400, N18485, N43386
U75086, iter_3: N36689, N35436, N7173, N59526, N64469, N32489, N54439, N48084, N43361, N19536, N29363, N52577, N49038, N48455, N5576, N61929, N3293, N12613, N30422, N775
U75086, iter_4: N2704, N49878, N51690, N20236, N40221, N13347, N24424, N11041, N50775, N61472, N11289, N22985, N30288, N16725, N49973, N21681, N5886, N11931, N9846, N62001
U56817, iter_0: N46037, N23409, N45017, N51875, N1344, N53013, N34031, N5886, N25163, N51187, N24109, N49712, N11289, N44249, N3416, N43301, N40221, N47087, N7568, N40906
U56817, iter_1: N61973, N18310, N31676, N4034, N48717, N46203, N24701, N60550, N31556, N6056, N58264, N33120, N32489, N1952, N17510, N38869, N30562, N45793, N16461, N56458
U56817, iter_2: N23682, N59908, N54587, N51581, N29450, N17952, N18132, N5940, N59003, N37500, N62001, N31395, N23918, N46915, N25837, N34360, N5085, N41387, N13464, N22664
U24140, iter_0: N46203, N50775, N24275, N62393, N28983, N56217, N47190, N25837, N44166, N16914, N10541, N8711, N53013, N20394, N677, N52588, N40221, N27906, N26537, N42196
U55049, iter_0: N27553, N33877, N32073, N14333, N8907, N38142, N26537, N677, N21590, N56434, N49878, N31556, N44903, N39932, N15331, N30929, N14170, N2159, N37272, N25583
U5893, iter_0: N43460, N21142, N39463, N29722, N53011, N40356, N45561, N43646, N18312, N31492, N62820, N47370, N15194, N47975, N28281, N18332, N3865, N34344, N61466, N46037
U58082, iter_0: N5370, N47916, N14054, N4179, N3589, N22731, N9196, N31917, N4485, N8468, N25163, N61811, N61061, N46037, N3256, N54862, N16461, N36288, N28203, N26023
U92350, iter_0: N11551, N28072, N19477, N60472, N15559, N5085, N46037, N41221, N59960, N24467, N42196, N34344, N41064, N53308, N53910, N46178, N18332, N16914, N7568, N37458
U87565, iter_0: N21590, N34805, N279, N16804, N33623, N22975, N6532, N2994, N51187, N5576, N44249, N38797, N30288, N16461, N7826, N60550, N14170, N38901, N5886, N28324
U51756, iter_0: N19477, N16461, N60059, N31395, N41006, N41221, N28725, N45561, N16914, N62750, N1344, N3865, N61466, N26537, N28281, N6916, N21590, N31556, N557, N47190
U91022, iter_0: N23184, N53298, N59385, N5940, N677, N43438, N3841, N15194, N52588, N58264, N26792, N34031, N20764, N28983, N4754, N53011, N24275, N1914, N28327, N10541
U86860, iter_0: N2159, N62170, N24109, N11289, N43822, N27906, N21681, N46162, N1575, N42196, N18312, N62207, N13464, N53013, N56217, N63546, N56270, N44166, N46379, N16477
U28340, iter_0: N4107, N55229, N11041, N20764, N11289, N43361, N43822, N53013, N42196, N56270, N23682, N16066, N27553, N49038, N41285, N18794, N13498, N37146, N62170, N30288
U77158, iter_0: N1477, N23184, N26057, N51187, N46178, N8889, N63546, N57180, N7568, N49712, N50775, N23682, N19477, N50670, N38869, N36408, N15194, N39298, N46379, N16461
U8461, iter_0: N40752, N30288, N8162, N31556, N53011, N28983, N11289, N43646, N26584, N27553, N52588, N46203, N24275, N40221, N59960, N21681, N41285, N37272, N42196, N50775
U31767, iter_0: N46586, N47652, N4610, N61973, N6371, N32641, N6578, N44765, N11569, N30562, N1344, N38951, N46917, N7330, N45793, N4556, N57521, N59685, N26271, N7173
U36125, iter_0: N27079, N36408, N22456, N58660, N39184, N39399, N17672, N46586, N1539, N43646, N40752, N38797, N47216, N55723, N48487, N6056, N41172, N4610, N6471, N19998
U87444, iter_0: N53011, N3007, N15194, N26792, N9971, N42196, N16461, N40575, N62820, N62001, N31782, N59867, N8162, N23682, N42223, N59960, N54014, N40206, N8889, N53201
U22559, iter_0: N28983, N27891, N59367, N50058, N59960, N11551, N51187, N50775, N30288, N25163, N6578, N58264, N1344, N16461, N49252, N47216, N28640, N53335, N45017, N19623
U54842, iter_0: N6578, N8907, N19025, N35436, N14333, N53837, N1539, N26537, N31884, N28851, N2159, N6371, N60192, N59685, N34805, N4661, N15279, N17510, N30562, N11569
U24004, iter_0: N60472, N40752, N58129, N13347, N38869, N36612, N46037, N31556, N49712, N64933, N31179, N64077, N29920, N28571, N9118, N34495, N29217, N10379, N8162, N43822
U65505, iter_0: N8162, N25837, N16914, N46037, N20507, N50565, N46178, N58129, N61040, N11551, N37272, N27553, N17360, N18571, N62393, N45017, N13347, N20601, N103, N59960
U89124, iter_0: N5886, N51187, N11551, N52835, N58264, N45754, N59526, N30288, N21590, N52588, N308, N48084, N32536, N25163, N27553, N16914, N6873, N17510, N25837, N43646
U91505, iter_0: N50657, N58070, N57521, N16804, N5886, N33526, N28851, N61973, N30288, N26537, N5576, N308, N43386, N6056, N27079, N34081, N42670, N53011, N4290, N25837
U35778, iter_0: N64264, N31289, N4905, N6578, N6767, N59307, N64183, N52929, N52577, N42499, N1952, N56132, N11675, N11823, N48049, N11359, N39184, N64469, N12843, N4287
U78329, iter_0: N40752, N15559, N43361, N10541, N30288, N28983, N8162, N52009, N25837, N59960, N47190, N18571, N55229, N52098, N61040, N11041, N53011, N27906, N13640, N42196
U66814, iter_0: N26262, N41387, N3007, N8657, N40575, N60472, N37007, N6916, N40078, N23918, N43460, N8162, N40906, N9971, N46501, N3841, N49001, N39463, N49712, N2994
U15186, iter_0: N6056, N28324, N58264, N279, N51187, N2994, N33120, N59385, N61623, N16461, N44249, N11551, N39399, N47433, N26488, N17510, N43386, N35252, N4661, N38797
U48812, iter_0: N3416, N46586, N48302, N26537, N41285, N43386, N44249, N38797, N33212, N65103, N47433, N21681, N37272, N40575, N19623, N58660, N63546, N45612, N27318, N61973
U47575, iter_0: N61969, N51690, N60599, N55229, N8889, N15559, N26057, N32288, N1575, N40324, N23682, N5693, N43361, N25837, N37146, N47190, N64077, N11092, N11289, N41285
U6599, iter_0: N61970, N5886, N61623, N3416, N279, N46037, N2994, N308, N53910, N58264, N55723, N44249, N16461, N45754, N41172, N39399, N52835, N51187, N53335, N6056
U44735, iter_0: N54437, N64954, N30288, N11289, N13347, N52577, N45960, N33326, N63546, N9846, N34031, N11092, N47380, N1539, N9354, N42622, N48084, N31036, N56217, N15559
U28173, iter_0: N37783, N38381, N15469, N33311, N20903, N12156, N26380, N43386, N32031, N3234, N56278, N60675, N14054, N25064, N64816, N60447, N18409, N11269, N483, N63599
U82012, iter_0: N24275, N13640, N13498, N26537, N50775, N53308, N61296, N39109, N24424, N40221, N52201, N46203, N40575, N28983, N46501, N2159, N27553, N29217, N44166, N30288
U27967, iter_0: N26537, N33326, N37272, N6916, N60105, N11931, N45612, N46915, N40575, N36408, N40752, N62092, N15559, N38882, N36249, N64372, N28983, N6056, N26488, N53013
U1855, iter_0: N39463, N18332, N26537, N56211, N53013, N19685, N29930, N42877, N7568, N37007, N54587, N1067, N37553, N10541, N42223, N25837, N51875, N20576, N15194, N32073
U42962, iter_0: N23409, N18312, N40468, N13347, N33634, N6916, N28072, N13464, N52492, N46178, N11289, N50565, N11551, N47087, N28420, N24467, N59385, N26488, N34344, N28983
U49581, iter_0: N48077, N10008, N11359, N21063, N33297, N3416, N20576, N4287, N1371, N60192, N59833, N59960, N51187, N56211, N56804, N65103, N11569, N53013, N6056, N35238
U30681, iter_0: N51187, N39463, N15194, N29920, N37007, N33326, N43361, N38333, N39298, N59960, N28072, N39399, N27553, N26262, N24109, N49001, N3007, N5085, N47975, N16461
U62918, iter_0: N6873, N32536, N14170, N51690, N6578, N19433, N45754, N47433, N16914, N21590, N34344, N44249, N24424, N63255, N58264, N29363, N3996, N59022, N59307, N60472
U9919, iter_0: N38797, N6056, N3416, N40468, N34031, N25163, N44249, N45754, N58264, N36408, N47433, N61623, N46037, N39399, N41400, N26488, N33120, N21590, N1344, N17510
U33284, iter_0: N26537, N41285, N2159, N58129, N11092, N43400, N34081, N52588, N43361, N43822, N56270, N13347, N52098, N61472, N2704, N12330, N25837, N55229, N18295, N28571
U42257, iter_0: N47553, N18485, N50775, N8711, N40221, N20394, N43301, N59960, N51187, N24275, N58264, N16461, N677, N5085, N54014, N16914, N1344, N34004, N56456, N53443
U31614, iter_0: N26262, N5886, N20601, N308, N6056, N43955, N39399, N40078, N38882, N55723, N46915, N61970, N33831, N26781, N36249, N44249, N28072, N41172, N3841, N50775
U73151, iter_0: N53335, N20601, N47975, N46915, N61970, N11652, N49834, N1344, N17360, N557, N59867, N8162, N28983, N53815, N36612, N20507, N26262, N40078, N1914, N21156
U23249, iter_0: N58264, N26488, N279, N59385, N61623, N6056, N34031, N55723, N47433, N61970, N45754, N53910, N2994, N21590, N16461, N52835, N40468, N46037, N11551, N5886
U14709, iter_0: N38142, N15279, N35436, N47652, N4610, N36408, N24617, N38901, N40752, N59833, N19623, N64273, N6371, N65103, N58251, N34805, N58264, N1539, N48487, N44765
U68070, iter_0: N58251, N19623, N46586, N61973, N8162, N6371, N14809, N4610, N60472, N46917, N13408, N58660, N18020, N18295, N16914, N3045, N53013, N53630, N32139, N62033
U28050, iter_0: N29364, N3416, N55555, N21290, N26537, N53910, N23508, N55397, N51875, N34360, N21142, N47087, N44249, N17360, N26488, N31556, N40324, N56347, N7470, N43386
U42868, iter_0: N62001, N52776, N40221, N52201, N57180, N31556, N30288, N16725, N34081, N56270, N8711, N28103, N13498, N40752, N53013, N49038, N59960, N16914, N677, N34344
U58069, iter_0: N31556, N61466, N32288, N30118, N19477, N53593, N46130, N56434, N47370, N58354, N58656, N52009, N21681, N31782, N20764, N31492, N64933, N34004, N35619, N31179
U85472, iter_0: N63860, N14333, N6532, N21590, N26130, N21039, N5886, N2994, N44249, N8711, N43386, N41172, N53013, N3416, N13408, N49038, N60550, N31289, N58264, N20236
U35199, iter_0: N19623, N61973, N1539, N24275, N8711, N18145, N16914, N20478, N29952, N16804, N46917, N1371, N50775, N15331, N59685, N38869, N47380, N27891, N26537, N43646
U35467, iter_0: N58693, N4700, N6477, N5037, N38898, N12769, N6926, N49940, N46037, N41176, N60724, N23792, N48448, N59602, N30291, N47825, N8114, N37261, N36743, N47290
U81759, iter_0: N25837, N19477, N62393, N18332, N58129, N53298, N38333, N30118, N26792, N18571, N53011, N4107, N31454, N20394, N15559, N29722, N3007, N52492, N26781, N49712
U3711, iter_0: N26537, N39184, N6471, N41497, N19536, N1539, N7112, N59526, N53381, N31884, N59685, N16461, N28983, N41172, N6056, N29363, N33505, N33297, N49609, N20325
U50601, iter_0: N40752, N56211, N32196, N48084, N28983, N27936, N26488, N31884, N52502, N60472, N59526, N38142, N16914, N61973, N42670, N36916, N28640, N6578, N46037, N63390
U38547, iter_0: N46037, N28983, N60192, N6873, N31884, N35436, N33297, N48659, N42196, N40752, N48049, N15559, N14333, N41172, N37146, N39149, N7826, N36425, N4290, N24701
U32759, iter_0: N26762, N9135, N8889, N4680, N5519, N11289, N40752, N46037, N38504, N5886, N28983, N15194, N13464, N20764, N2649, N41064, N7568, N58354, N16461, N8162
U32137, iter_0: N18151, N26781, N36408, N21590, N40985, N37346, N61970, N5085, N13640, N46915, N53011, N39463, N38882, N5940, N50670, N2159, N57403, N3007, N3865, N37055
U89295, iter_0: N57403, N18151, N59908, N8711, N15559, N13640, N31556, N30288, N36037, N26537, N34344, N47190, N40752, N677, N28983, N13498, N46203, N52492, N44645, N55229
U78451, iter_0: N3007, N15194, N5085, N41064, N37458, N2235, N18151, N47370, N23184, N34601, N17936, N41172, N9734, N557, N64606, N16914, N42196, N26762, N20331, N58264
U65516, iter_0: N29722, N26762, N17360, N21156, N31395, N63546, N40078, N60059, N27532, N37500, N40899, N11289, N3841, N60105, N15194, N3007, N43955, N39463, N14257, N56347
U16491, iter_0: N47087, N28983, N32288, N21681, N49712, N24109, N24458, N38797, N63546, N37500, N49001, N55555, N26262, N8162, N33120, N55723, N47370, N6056, N41172, N40752
U79038, iter_0: N59981, N59833, N36408, N27079, N50775, N14170, N936, N11289, N51489, N52577, N30288, N4128, N59526, N47190, N35238, N54136, N33212, N34031, N8162, N20478
