U10008, iter_0: N43386, N61970, N1344, N59385, N55723, N46037, N35252, N58264, N44249, N308, N61623, N39399, N41400, N33120, N53910, N2994, N279, N3416, N41172, N53335
U84995, iter_0: N45017, N26537, N40752, N15194, N39463, N30288, N7568, N16725, N62170, N36037, N49712, N58354, N5886, N26781, N45754, N42877, N28725, N40221, N3841, N20394
U37865, iter_0: N26537, N61241, N63255, N46037, N16725, N59022, N33297, N30689, N42890, N62170, N38733, N36037, N3996, N18151, N45017, N41658, N35447, N57001, N48407, N41497
U79023, iter_0: N25064, N46037, N16461, N22731, N35570, N565, N28340, N12299, N51896, N18972, N3589, N51120, N4649, N17393, N61970, N26415, N15325, N8378, N9815, N29313
U89275, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U34072, iter_0: N41221, N45017, N49712, N18295, N5886, N30288, N3007, N37007, N31423, N5693, N36037, N3841, N40752, N28725, N42877, N8711, N28983, N23184, N38869, N557
U13356, iter_0: N47902, N1477, N34457, N7568, N37007, N41006, N5693, N15194, N38333, N43460, N30834, N19685, N57972, N49834, N47087, N42877, N57189, N25015, N19477, N46441
U63355, iter_0: N41221, N45017, N21290, N26537, N49712, N29930, N47902, N40752, N38333, N4661, N20394, N45754, N62170, N28725, N16725, N38869, N40221, N3841, N38797, N7568
U29039, iter_0: N47902, N19477, N45017, N26537, N29450, N41221, N18485, N37458, N37007, N39463, N29930, N26781, N5693, N15194, N7568, N49712, N47370, N557, N36037, N46037
U71417, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N58354, N37007, N11569, N52502, N15194, N29322, N59685, N8907, N11652
U74767, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N29952, N46037, N33297, N11569, N41285, N52502, N29322, N28643, N18978, N57521, N1952, N38901, N3045, N41497
U9104, iter_0: N4610, N41658, N21941, N11569, N28800, N29322, N59685, N8907, N29952, N57521, N60939, N20816, N36037, N3045, N20394, N28643, N1952, N23602, N48084, N59526
U80077, iter_0: N41221, N49712, N45017, N21290, N36037, N7568, N26537, N58354, N15194, N46037, N18295, N63746, N30288, N5886, N62170, N57888, N26781, N21156, N1477, N47370
U17864, iter_0: N26537, N41221, N39463, N19477, N21290, N47902, N5693, N1477, N29930, N49712, N4661, N2159, N37007, N18485, N38333, N21156, N16725, N61970, N47370, N28725
U31872, iter_0: N45017, N49712, N21290, N15194, N29930, N41221, N5693, N3007, N39298, N37007, N30288, N29450, N5886, N23184, N28983, N18485, N40752, N39463, N8162, N32221
U21101, iter_0: N26537, N49712, N47902, N21290, N45017, N30288, N47370, N5886, N7568, N38333, N43460, N23184, N4661, N45754, N63746, N37458, N28983, N18295, N30834, N53593
U23946, iter_0: N45017, N36037, N5886, N30288, N18295, N58354, N57888, N7568, N26537, N3841, N38333, N47370, N28072, N2649, N46037, N41172, N40752, N16477, N23184, N31423
U28477, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U23508, iter_0: N19477, N37007, N39463, N47902, N29450, N557, N41221, N28072, N29930, N47370, N18485, N26781, N45017, N5693, N31782, N30834, N49834, N21290, N46084, N7568
U38926, iter_0: N27079, N4610, N47902, N21941, N29363, N41658, N21290, N46037, N29952, N33297, N29322, N59685, N37007, N11569, N1952, N8907, N32393, N38901, N40956, N39184
U6569, iter_0: N19477, N45017, N37007, N41221, N39463, N21290, N5693, N26781, N47370, N49712, N15194, N557, N18485, N31782, N52588, N26537, N61970, N3007, N39298, N7568
U22239, iter_0: N51690, N1477, N45017, N62170, N41006, N5940, N34457, N7568, N5693, N19685, N47902, N16725, N15194, N37553, N38333, N16461, N41285, N43361, N52098, N50775
U47250, iter_0: N47902, N34457, N29363, N41658, N4610, N21941, N27079, N29952, N46037, N7568, N20816, N33297, N11569, N5693, N15194, N59685, N52502, N29322, N37007, N8907
U82093, iter_0: N29363, N4610, N41658, N36037, N62170, N27079, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N41285, N29322, N28643, N18978, N57521, N1952, N38901
U64216, iter_0: N1667, N26537, N36037, N47902, N46037, N57001, N30345, N62170, N16725, N3996, N18151, N45017, N30834, N55723, N51187, N5886, N15194, N44166, N2649, N13498
U60794, iter_0: N29363, N51690, N41658, N62170, N27079, N36037, N29952, N4610, N21941, N45017, N20816, N33297, N52502, N11569, N59685, N29322, N46037, N28643, N23602, N8907
U89373, iter_0: N41221, N49712, N21290, N36037, N7568, N58354, N15194, N46037, N18295, N63746, N30288, N5886, N62170, N21156, N57888, N26781, N47370, N1477, N34360, N47087
U85355, iter_0: N41221, N19477, N39463, N37007, N26537, N5693, N45017, N29450, N47902, N2159, N18485, N30834, N19685, N15194, N7568, N21290, N31782, N38333, N1477, N29930
U8227, iter_0: N29363, N41658, N34457, N4610, N21941, N27079, N46037, N30834, N7568, N29952, N58354, N11569, N41006, N5693, N59685, N52502, N29322, N20816, N28643, N8907
U58195, iter_0: N4610, N29363, N41658, N36037, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41285, N29322, N59685, N28643, N18978, N57521, N60939, N20394, N1952
U70924, iter_0: N41221, N49712, N45017, N36037, N7568, N26537, N58354, N46037, N18295, N63746, N30288, N5886, N62170, N21156, N1477, N47087, N42877, N34360, N3841, N16477
U47857, iter_0: N49712, N41221, N45017, N15194, N21290, N36037, N47902, N7568, N47370, N47087, N26781, N26537, N57888, N5886, N38869, N5693, N37007, N30834, N63746, N8711
U3595, iter_0: N29363, N4610, N30689, N41658, N57521, N38901, N30288, N46037, N45017, N59526, N41285, N10541, N62170, N18978, N42670, N36037, N33469, N7173, N56434, N2704
U26430, iter_0: N4610, N29363, N41658, N1477, N21941, N29952, N27079, N7568, N20816, N33297, N58354, N11569, N28800, N52502, N15194, N41006, N59685, N5693, N23602, N18978
U24241, iter_0: N41221, N19477, N21290, N29930, N49712, N47370, N47902, N29450, N37007, N39463, N15194, N7568, N5693, N31782, N18485, N557, N38333, N5886, N42877, N47087
U45119, iter_0: N45017, N5940, N1477, N5693, N37458, N41221, N4107, N19685, N62170, N26781, N55229, N16725, N58354, N20394, N8711, N7568, N42196, N16461, N64933, N37146
U31952, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U89023, iter_0: N19477, N41221, N39463, N29930, N21290, N47902, N37007, N29450, N26537, N30834, N18485, N5693, N45017, N21156, N15194, N49712, N46441, N31782, N557, N23184
U82628, iter_0: N49712, N41221, N47902, N21290, N19477, N15194, N29930, N47370, N37007, N5886, N36037, N26781, N38333, N63746, N57888, N7568, N5693, N42877, N34360, N18485
U57538, iter_0: N41221, N19685, N1477, N47902, N7568, N5693, N5940, N28420, N58354, N39463, N41006, N37007, N55531, N15194, N16066, N18485, N8889, N46379, N16117, N26781
U18966, iter_0: N46037, N5886, N16461, N52835, N4661, N51099, N58264, N1344, N25163, N26488, N279, N308, N2994, N41400, N47433, N44249, N51187, N34031, N6056, N38797
U33212, iter_0: N33297, N41658, N1477, N16461, N41006, N34457, N4610, N46037, N5693, N31289, N54437, N37007, N59981, N47902, N8889, N39463, N23602, N28420, N26762, N49834
U40588, iter_0: N49712, N45017, N26537, N30288, N31423, N47370, N5886, N57451, N53443, N36037, N28983, N4661, N5693, N2994, N62170, N20331, N37007, N32221, N18295, N5085
U77727, iter_0: N19477, N45017, N1667, N2649, N51187, N29450, N39463, N557, N5693, N5886, N11083, N28072, N38333, N46037, N46703, N40752, N52588, N28983, N8162, N31423
U52305, iter_0: N1667, N41221, N26537, N51690, N46703, N36037, N34457, N45017, N62170, N5886, N18151, N15194, N30345, N7568, N36249, N40985, N3996, N2649, N28072, N49712
U27625, iter_0: N29363, N41658, N4610, N34457, N1477, N27079, N21941, N46037, N30834, N29952, N33297, N7568, N11569, N20816, N15194, N59685, N28643, N23602, N18978, N57521
U28191, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N28800, N29322, N28643, N44166, N18978, N57521, N39184, N1952
U61886, iter_0: N19477, N4610, N47902, N29450, N64095, N29930, N39184, N39463, N37007, N27891, N18485, N557, N41221, N49712, N47370, N44765, N31782, N57521, N5519, N61973
U25852, iter_0: N45017, N21290, N26537, N40752, N15194, N39463, N30288, N16725, N62170, N7568, N47370, N36037, N49712, N39298, N58354, N47902, N47087, N2649, N3007, N5886
U37049, iter_0: N21290, N26537, N45017, N15194, N47087, N30288, N47902, N3841, N31782, N47370, N5886, N5693, N29930, N39463, N58354, N42877, N28983, N31423, N53443, N52588
U81066, iter_0: N4610, N29363, N41658, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N41285, N52502, N29322, N28643, N18978, N57521, N60939, N39184, N1952, N38901
U36875, iter_0: N1477, N46037, N19685, N51690, N45017, N16725, N16461, N42196, N15194, N30834, N5940, N53013, N10541, N50775, N49834, N37458, N46501, N52588, N4107, N43361
U86347, iter_0: N26537, N29363, N57521, N61241, N64095, N36037, N45017, N46037, N21941, N62170, N27079, N29322, N59526, N5886, N51690, N38901, N54571, N40451, N44249, N20816
U50611, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U12673, iter_0: N47902, N34457, N29363, N41658, N4610, N27079, N1477, N29952, N46037, N7568, N30834, N58354, N15194, N29322, N5693, N41006, N52502, N59685, N21290, N37007
U52787, iter_0: N29363, N41658, N47902, N4610, N21941, N27079, N46037, N29952, N7568, N33297, N20816, N11569, N58354, N41006, N15194, N59685, N28643, N52502, N23602, N29322
U11655, iter_0: N45017, N21290, N49712, N5886, N46037, N7568, N40752, N62170, N5693, N51187, N16725, N36037, N46703, N26781, N30288, N18151, N63746, N57888, N40985, N23184
U35398, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N29952, N46037, N33297, N11569, N28800, N29322, N28643, N23602, N18978, N57521, N60939, N39184, N38901, N3045
U62134, iter_0: N61241, N28800, N30689, N26537, N36037, N57001, N46037, N27079, N41497, N62170, N3996, N16725, N41658, N29363, N18151, N17998, N7868, N33297, N1952, N45017
U10463, iter_0: N46037, N5886, N52835, N44249, N4661, N51187, N36408, N45754, N58264, N41400, N59385, N38797, N47433, N61623, N11551, N26488, N35252, N41172, N25163, N308
U77429, iter_0: N2994, N45754, N5886, N1344, N46037, N61970, N34031, N47433, N279, N58264, N51187, N308, N41400, N3416, N38797, N4661, N25163, N39399, N36408, N16461
U40185, iter_0: N21941, N4610, N62170, N11569, N59685, N20394, N52502, N38901, N32393, N46037, N8907, N57521, N51690, N45017, N19998, N31789, N5886, N40221, N33469, N60939
U63751, iter_0: N52742, N49191, N42196, N51690, N25064, N45017, N50775, N41176, N4107, N49046, N45346, N3034, N22666, N16461, N49892, N36416, N1477, N54825, N53584, N23642
U40612, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U67505, iter_0: N46037, N61970, N5886, N45754, N308, N16461, N34031, N51187, N17510, N3416, N25163, N26488, N47433, N2994, N41400, N58264, N59385, N1344, N38797, N44249
U34642, iter_0: N47902, N19477, N29450, N557, N39463, N5519, N41221, N37007, N11652, N28072, N29930, N49834, N30834, N31782, N55723, N18485, N33634, N47370, N5693, N26537
U76015, iter_0: N4610, N29363, N41658, N62170, N21941, N46037, N20816, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U71633, iter_0: N45017, N49712, N21290, N15194, N5693, N47370, N26781, N41221, N37007, N40752, N30288, N62170, N57888, N29930, N3007, N31423, N3841, N39298, N2649, N47087
U29053, iter_0: N45017, N62170, N7173, N46037, N4610, N29363, N29952, N11569, N16725, N30689, N36037, N2704, N21941, N17778, N5886, N52588, N8711, N4107, N48077, N46917
U84394, iter_0: N45017, N26537, N40752, N15194, N39463, N30288, N7568, N16725, N62170, N36037, N49712, N5886, N26781, N45754, N42877, N28725, N40221, N3841, N20394, N49001
U71002, iter_0: N45017, N36037, N7568, N26537, N15194, N46037, N18295, N30288, N5886, N62170, N57888, N1477, N42877, N34360, N3841, N16477, N20394, N39298, N46441, N45754
U27750, iter_0: N45017, N62170, N36037, N2159, N20394, N53013, N30288, N28983, N31556, N15559, N34081, N29217, N59908, N8162, N52201, N16725, N37346, N2704, N56270, N4107
U60378, iter_0: N29363, N41658, N4610, N21941, N27079, N46037, N33297, N11569, N29322, N8907, N28643, N44166, N18978, N57521, N38901, N3045, N41497, N52098, N59526, N48084
U78003, iter_0: N29363, N61241, N21941, N11569, N22456, N29541, N38901, N1952, N59526, N59685, N57521, N8907, N47216, N42670, N33469, N30689, N29952, N48084, N7826, N61973
U22703, iter_0: N46037, N45754, N5886, N52835, N16461, N1344, N58264, N11551, N35252, N51099, N28324, N17510, N25163, N21590, N26488, N47433, N51187, N59385, N61970, N6056
U68828, iter_0: N39184, N27079, N26537, N48077, N41658, N64095, N7173, N61241, N4610, N57521, N21941, N29322, N36037, N29363, N62170, N11681, N33297, N64273, N706, N48302
U13817, iter_0: N4610, N19477, N29450, N47902, N39463, N37007, N557, N29930, N27891, N28072, N18485, N47370, N41221, N24617, N31782, N59042, N61973, N26781, N5693, N19025
U35823, iter_0: N29930, N37007, N19477, N29450, N47902, N41221, N49712, N45017, N557, N47370, N15194, N26781, N36037, N5693, N18485, N39463, N21290, N5886, N18295, N41387
U60362, iter_0: N47902, N19477, N11652, N29450, N5519, N37007, N29930, N557, N39463, N28072, N41221, N49834, N55723, N26537, N34457, N46084, N36740, N53335, N18485, N30834
U35219, iter_0: N19477, N47902, N37007, N26537, N39463, N30834, N5693, N29450, N46037, N49834, N557, N7568, N29930, N18485, N41006, N15194, N1477, N33634, N38333, N5519
U16342, iter_0: N10812, N5822, N25064, N35216, N10786, N38509, N24460, N36037, N18032, N60848, N39028, N35570, N41626, N62170, N51120, N46037, N48403, N60762, N57591, N30049
U1248, iter_0: N19477, N26537, N45017, N39463, N41221, N16725, N5693, N2159, N47902, N29930, N37553, N4107, N37007, N62170, N19685, N29450, N46501, N53013, N1477, N16461
U62153, iter_0: N47902, N4610, N34457, N29363, N41658, N27079, N21941, N46037, N30834, N7568, N37007, N11569, N28800, N29952, N41006, N5693, N15194, N29322, N40956, N59685
U62635, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U35970, iter_0: N1344, N61970, N5886, N34031, N51187, N45754, N16461, N47433, N41400, N308, N2994, N3416, N46037, N38797, N11551, N58264, N17510, N4661, N40468, N25163
U36720, iter_0: N49712, N45017, N41221, N19477, N39463, N21290, N29930, N5693, N47370, N1477, N47902, N21156, N4661, N56434, N38333, N18485, N15194, N37007, N61970, N28725
U66755, iter_0: N41221, N27318, N56211, N41006, N46379, N46917, N16461, N46037, N1477, N42890, N51489, N35238, N41621, N5693, N7173, N47902, N7568, N26762, N6642, N8889
U11349, iter_0: N29363, N41658, N4610, N27079, N21941, N46037, N20816, N33297, N45017, N11569, N41285, N29322, N59685, N28643, N23602, N18978, N57521, N28800, N60939, N44166
U4445, iter_0: N4610, N29363, N41658, N36037, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41285, N29322, N59685, N28643, N18978, N57521, N60939, N20394, N1952
U58779, iter_0: N47902, N34457, N29363, N41658, N1477, N29952, N46037, N7568, N30834, N58354, N20816, N37007, N11569, N15194, N29322, N5693, N52502, N41006, N21290, N8907
U37320, iter_0: N4610, N29363, N41658, N36037, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41285, N29322, N59685, N28643, N18978, N57521, N60939, N20394, N1952
U93124, iter_0: N45017, N21290, N15194, N26537, N5693, N62170, N19477, N5886, N3007, N40752, N51187, N39463, N30288, N38333, N2649, N53443, N52588, N28983, N46037, N46703
U18536, iter_0: N29363, N41658, N4610, N36037, N27079, N29952, N21941, N46037, N20816, N33297, N11569, N28800, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N60939
U72592, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N58354, N11569, N41006, N52502, N29322, N59685, N8907, N11652, N28800
U24888, iter_0: N45017, N21290, N49712, N41221, N5693, N47370, N15194, N7568, N40752, N30288, N26781, N26537, N62170, N57888, N2649, N3841, N38333, N29930, N37007, N3007
U81834, iter_0: N29363, N4610, N41658, N27079, N21941, N51690, N46037, N45017, N29952, N11569, N59685, N29322, N33297, N8907, N39184, N57521, N20816, N38901, N60939, N52502
U91829, iter_0: N45017, N36037, N5693, N63746, N47087, N5886, N30288, N26537, N40752, N31423, N39298, N18295, N2994, N8711, N42877, N41387, N3841, N45754, N53443, N29364
U4463, iter_0: N41221, N45017, N19477, N39463, N31782, N30288, N40752, N26781, N26537, N1344, N52588, N46501, N61970, N50670, N1067, N54587, N29930, N17952, N36037, N53728
U84795, iter_0: N61970, N1344, N2994, N5886, N16461, N51187, N45754, N41400, N308, N38797, N47433, N34031, N3416, N46037, N26488, N11551, N58264, N4661, N25163, N17510
U43144, iter_0: N49712, N29930, N45017, N19477, N15194, N47370, N21290, N47087, N47902, N41221, N39463, N4661, N18485, N31423, N5693, N37007, N3007, N63746, N3841, N5886
U71870, iter_0: N29363, N41658, N36037, N62170, N21941, N46037, N45017, N41285, N8907, N18978, N57521, N39184, N51690, N20394, N48084, N51119, N16725, N43361, N45754, N7173
U31324, iter_0: N26537, N19477, N45017, N38333, N37007, N62170, N52588, N3841, N30834, N31782, N36037, N58354, N28983, N5886, N8162, N61970, N1477, N20331, N46037, N49001
U35796, iter_0: N49712, N45017, N19477, N5693, N26781, N37007, N29450, N18295, N30288, N5886, N28072, N3007, N30401, N40752, N57888, N26537, N61970, N36037, N37458, N36612
U52035, iter_0: N45017, N5693, N36037, N53013, N7568, N21290, N16461, N59908, N2704, N15194, N46037, N1477, N55531, N3007, N2159, N61970, N62170, N39463, N38333, N30288
U13449, iter_0: N41626, N55120, N60848, N60647, N25064, N4610, N24460, N8373, N48403, N38509, N60762, N35570, N565, N60507, N36037, N62170, N7119, N21941, N23657, N5329
U33338, iter_0: N26537, N47902, N1667, N36037, N46037, N62170, N30345, N57001, N16725, N45017, N3996, N5940, N7568, N18151, N44166, N11652, N20394, N5886, N41285, N55723
U49186, iter_0: N45017, N30834, N62170, N46037, N5693, N15194, N1477, N40221, N42877, N20394, N45754, N36037, N47087, N5886, N24109, N16725, N52588, N3841, N20601, N4680
U30015, iter_0: N46037, N16461, N308, N1344, N47433, N38797, N11551, N39399, N41400, N51099, N43386, N28324, N27079, N4610, N25605, N59337, N52329, N27318, N38138, N60421
U93598, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U77366, iter_0: N19477, N47902, N39463, N29930, N37007, N557, N18485, N30834, N38333, N49834, N21290, N53443, N15194, N8162, N47087, N18332, N17952, N3007, N5519, N33634
U32155, iter_0: N45017, N21290, N41221, N5693, N15194, N40752, N2649, N38333, N5886, N16725, N30288, N62170, N36037, N3841, N39298, N37007, N49712, N39463, N4680, N47087
U2730, iter_0: N29363, N36037, N27079, N29952, N46037, N45017, N51690, N41285, N29322, N18978, N57521, N39184, N38901, N20394, N59526, N3045, N23602, N60531, N16725, N43361
U51257, iter_0: N41658, N51690, N27079, N45017, N46037, N4610, N27318, N56211, N42196, N29363, N50775, N16461, N20816, N21312, N16725, N23602, N7173, N18291, N11675, N2159
U2724, iter_0: N1477, N41006, N45017, N46037, N37007, N36037, N16461, N41285, N62170, N2159, N2704, N53013, N42196, N52588, N56434, N16725, N59908, N46379, N10541, N38333
U29200, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N46037, N20816, N33297, N11569, N29322, N28643, N44166, N18978, N57521, N39184, N1952, N38901, N3045, N41497
U51141, iter_0: N29363, N4610, N41658, N21941, N7568, N46037, N30834, N11569, N20816, N29952, N27079, N15194, N29322, N59685, N52502, N28800, N8907, N57521, N1952, N38901
U18235, iter_0: N29363, N41658, N4610, N1477, N21941, N27079, N34457, N46037, N30834, N29952, N33297, N11569, N47902, N20816, N41006, N58354, N5693, N59685, N28643, N23602
U15106, iter_0: N45017, N41221, N5693, N26537, N40752, N37007, N16725, N62170, N30288, N36037, N47902, N49712, N58354, N47087, N39298, N45754, N2649, N5886, N40221, N42877
U85663, iter_0: N47902, N34457, N4610, N29363, N41658, N27079, N21941, N46037, N30834, N7568, N29952, N37007, N1477, N11569, N28800, N41006, N5693, N15194, N29322, N40956
U44329, iter_0: N49712, N41221, N21290, N15194, N5886, N58354, N63746, N26781, N57888, N7568, N36612, N38333, N26537, N42877, N3841, N34360, N28072, N47370, N5693, N46037
U71867, iter_0: N29363, N4610, N41658, N1477, N21941, N27079, N46037, N29952, N33297, N11569, N41006, N20816, N34457, N15194, N5693, N58354, N59685, N23602, N28643, N18978
U84576, iter_0: N19477, N41221, N39463, N29450, N37007, N5693, N29930, N30834, N15194, N38333, N21290, N31782, N557, N47370, N7568, N51187, N53728, N62170, N5886, N3007
U82415, iter_0: N61241, N30689, N47216, N34457, N11652, N19477, N37007, N1477, N21941, N29930, N7568, N46037, N49834, N5693, N28800, N39463, N30834, N41006, N15194, N46084
U9358, iter_0: N45017, N19685, N41221, N1477, N51690, N2159, N37458, N36037, N62170, N7568, N16725, N4107, N5940, N5693, N1575, N42196, N58354, N10541, N55229, N28420
U24317, iter_0: N34457, N29363, N41658, N4610, N21941, N27079, N29952, N46037, N20816, N33297, N58354, N11569, N52502, N5693, N29322, N59685, N8907, N28643, N43460, N23602
U39653, iter_0: N47902, N19477, N29450, N11652, N37007, N5519, N39463, N557, N41221, N28072, N29930, N49834, N26537, N30834, N18485, N55723, N33634, N12477, N47370, N31782
U92050, iter_0: N41221, N49712, N45017, N36037, N21290, N26537, N7568, N58354, N15194, N46037, N18295, N62170, N63746, N30288, N21156, N5886, N1477, N57888, N26781, N20394
U37390, iter_0: N26537, N41221, N49712, N45017, N21290, N29930, N19477, N39463, N4661, N15194, N5693, N47370, N38333, N5886, N47902, N1477, N63746, N62170, N3007, N3841
U86312, iter_0: N29363, N41658, N4610, N1477, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N11569, N37007, N41006, N52502, N29322, N59685, N8907, N28643, N43460
U79915, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N7568, N20816, N33297, N58354, N37007, N11569, N41006, N52502, N29322, N59685, N8907
U56166, iter_0: N45017, N41221, N21290, N5693, N40752, N26537, N39463, N38333, N30288, N16725, N7568, N62170, N47370, N36037, N47902, N49712, N39298, N58354, N5886, N2649
U20404, iter_0: N21290, N41221, N45017, N37007, N39463, N5693, N2649, N15194, N49712, N42877, N19477, N47902, N7568, N30834, N40752, N29930, N47370, N3841, N18485, N30288
U11211, iter_0: N41221, N26537, N37007, N11652, N29930, N39463, N5519, N30834, N34457, N5693, N1477, N18485, N46037, N7568, N33634, N31782, N38333, N15194, N21142, N43460
U241, iter_0: N46037, N16461, N45754, N5886, N61970, N40468, N308, N51187, N51099, N2994, N34031, N1344, N58264, N11551, N21590, N38797, N41400, N3416, N6056, N36408
U18991, iter_0: N34457, N29363, N41658, N4610, N1477, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41006, N52502, N15194, N5693, N29322, N59685, N8907, N28643
U41293, iter_0: N47902, N34457, N1477, N21941, N7568, N20816, N58354, N37007, N46037, N11569, N52502, N41006, N15194, N5693, N23602, N18978, N43460, N57521, N8907, N38333
U50680, iter_0: N47902, N1477, N7568, N41006, N5693, N15194, N34457, N30834, N19685, N49834, N47087, N21142, N42877, N39463, N25015, N57972, N19477, N57189, N27532, N3007
U26957, iter_0: N36037, N45017, N20394, N40752, N8162, N52588, N28983, N18295, N60472, N18151, N53013, N26584, N56270, N37458, N59960, N30288, N37346, N15559, N46501, N47190
U46202, iter_0: N29363, N41658, N4610, N27079, N21941, N46037, N20816, N33297, N11569, N41285, N29322, N59685, N28643, N18978, N57521, N60939, N44166, N39184, N38901, N3045
U83091, iter_0: N45017, N41221, N21290, N5886, N30834, N47370, N40752, N47087, N62170, N3841, N43460, N45754, N26781, N3007, N39298, N46037, N30288, N2994, N26537, N40221
U29331, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U93600, iter_0: N46037, N45754, N16461, N5886, N4661, N61970, N40468, N308, N51187, N34031, N1344, N2994, N47433, N3416, N44249, N25163, N41400, N26488, N38797, N11551
U22638, iter_0: N47902, N34457, N51690, N1477, N46037, N62170, N45017, N41006, N7568, N5940, N5693, N36037, N15194, N16725, N19685, N38333, N39463, N52098, N49834, N16461
U80454, iter_0: N46037, N5886, N45754, N25163, N4661, N40468, N47433, N26488, N41400, N58264, N38797, N308, N44249, N59385, N36408, N61623, N2994, N11551, N35252, N3416
U12053, iter_0: N29363, N45017, N62170, N30288, N27079, N38901, N29541, N26488, N46037, N2994, N54439, N36037, N32196, N5886, N15559, N28643, N60939, N6371, N29952, N6873
U31019, iter_0: N41626, N27589, N60848, N25064, N60647, N4610, N24460, N8373, N48403, N6224, N35570, N43738, N565, N60507, N36037, N62170, N7119, N21941, N5329, N16051
U42618, iter_0: N45017, N41221, N5693, N40752, N26537, N39463, N37007, N30288, N16725, N47370, N62170, N36037, N47087, N26781, N5886, N2649, N4680, N29930, N45754, N42877
U81923, iter_0: N21290, N45017, N26537, N5693, N30288, N30834, N49712, N39463, N45754, N40752, N62170, N5886, N47370, N2994, N26781, N53443, N47087, N43460, N23184, N61970
U58158, iter_0: N47902, N39015, N1091, N46037, N28420, N16461, N35671, N61466, N41497, N42877, N33670, N301, N15194, N29322, N46441, N18485, N6873, N54439, N20764, N4556
U19545, iter_0: N41221, N26537, N21290, N45017, N15194, N36037, N5886, N38333, N37007, N5693, N3841, N3007, N47087, N62170, N7568, N39298, N1477, N42877, N29930, N49712
U16303, iter_0: N29363, N41658, N4610, N51690, N21941, N27079, N29952, N46037, N20816, N33297, N45017, N11569, N41285, N52502, N29322, N59685, N28800, N8907, N28643, N23602
U56965, iter_0: N34457, N29363, N41658, N4610, N21941, N27079, N29952, N46037, N7568, N20816, N33297, N58354, N11569, N41006, N52502, N5693, N29322, N59685, N8907, N28643
U17149, iter_0: N45017, N7568, N46037, N30288, N26781, N63746, N57888, N5886, N18295, N42877, N47087, N31423, N39298, N38333, N40752, N45754, N25163, N4661, N28983, N56456
U28765, iter_0: N45017, N39184, N29322, N32196, N40752, N17778, N30288, N26537, N36037, N16725, N35436, N47216, N52577, N65103, N14333, N59526, N40221, N62170, N48084, N20394
U34777, iter_0: N36037, N41658, N45017, N62170, N46037, N41285, N27318, N33297, N57521, N16461, N60531, N2159, N2704, N11931, N53013, N42196, N60939, N59908, N11675, N8907
U19793, iter_0: N4610, N29363, N41658, N1477, N21941, N30834, N46037, N29952, N11569, N27079, N20816, N5693, N19477, N33297, N15194, N59685, N58354, N38901, N29322, N23602
U26955, iter_0: N49712, N45017, N36037, N26781, N47370, N26537, N38869, N5886, N63746, N47902, N4661, N8711, N30288, N45754, N3007, N42877, N46441, N40752, N39298, N18295
